"State Name","District Name","Block Name","Panchayat Name","Village Name","Habitation Name","Quality Parameter",Year
"ANDHRA PRADESH",PRAKASAM(08),KANIGIRI(31),JAMMALAMADAKA(25),"JAMMALAMADAKA(031 )",VENKANNAPALLI(0811831031022500),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),KANIGIRI(31),VANGAPADU(26),"VANGAPADU(033 )",VANGAPADU(0811831033012600),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),KANIGIRI(31),GURAVAGIPETA(28),"GURAVAGI PETA(035 )",LADDIMALLAPURAM(0811831035082800),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),UMMANAPALLI(01),"ANANDAPURAM(002 )",ANANDAPURAM(0812032002010100),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),UMMANAPALLI(01),"UMMANAPALLI(003 )",KOTHAPALLI(0812032003050100),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),HANUMANTHAPURAM(02),"HANUMANTHAPURAM(004 )",KOTHAPALLI(0812032004030200),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),HANUMANTHAPURAM(02),"HANUMANTHAPURAM(004 )",NARAYAPALLI(0812032004040200),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),HANUMANTHAPURAM(02),"HANUMANTHAPURAM(004 )",RANGAMPETA(0812032004050200),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),LINGAMGUNTLA(05),"VEMULAPADU(005 )",LINGAMGUNTLA(0812032005070500),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),THIMMAREDDYPALLI(07),"THIMMAREDDYPALLI(007 )",AVULAVARIPALLI(0812032007020700),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),THIMMAREDDYPALLI(07),"THIMMAREDDYPALLI(007 )",VENGAPALLI(0812032007040700),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),THIMMAREDDYPALLI(07),"THIMMAREDDYPALLI(007 )",KITCHAMPALLI(0812032007110700),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),DASARIPALLI(08),"THIMMAREDDYPALLI(007 )",REDDYVARIPALLI(0812032007060800),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),NALLAGANDLA(10),"NALLAGANDLA(012 )",NALLAGANDLA(0812032012011000),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),PEDAGOLLAPALLI(11),"PEDAGOLLAPALLI(014 )","KUDUMULA KUNTLA(0812032014031100)",Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),PEDAGOLLAPALLI(11),"PEDAGOLLAPALLI(014 )","PADAMATI PALLI(0812032014041100)",Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),VALICHERLA(12),"VALICHERLA(015 )",VALICHERLA(0812032015011200),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),VALICHERLA(12),"VALICHERLA(015 )",APPALREDDYPALLI(0812032015031200),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),VALICHERLA(12),"VALICHERLA(015 )","GURAVAREDDY PALLI(0812032015041200)",Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),VALICHERLA(12),"VALICHERLA(015 )",NANDIREDDYPALLI(0812032015051200),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),NANDANAVANAM(13),"NANDANAVANAM(016 )",MANGAMPALLI(0812032016041300),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),NANDANAVANAM(13),"NANDANAVANAM(016 )","PAPIREDDY PALLI(0812032016051300)",Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),VERARAMAPURAM(14),"VEERARAMAPURAM(017 )",VEERARAMAPURAM(0812032017011400),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),DASALLAPALLI(16),"DASALLAPALLI(021 )",DASALLAPALLI(0812032021011600),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),KUTAGUNDLA(17),"KUTAGUNDLA(022 )",KUTAGUNDLA(0812032022011700),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),KISTAMPALLI(20),"DODDICHINTALA(023 )",EDARAVARIPALLI(0812032023062000),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),HAZEEPURAM(22),"HAZEEPURAM(025 )",HAZEEPURAM(0812032025012200),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),HANUMANTHUNIPADU(32),MITTAPALEM(23),"HAZEEPURAM(025 )",MITTAPALEM(0812032025032300),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),GIDDALUR(36),GIDDALUR(09),"GIDDALUR(011 )",MITTAMEDIPALLE(0812336011050900),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),GIDDALUR(36),GIDDALUR(09),"CHETTIREDDYPALLI(013 )",CHETTIREDDYPALLE(0812336013010900),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),GIDDALUR(36),K.S.PALLI(10),"K.S.PALLI(014 )",UPPALAPADU(0812336014021000),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",BOYAMADUGULA(01),"VENKATAYACHERUVU(004 )",BALUPALLI(0811838004030100),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)","PEDAGOGULA PALLI(02)","PEDAGOGULA PALLI(007 )","PEDAGOGULA PALLI(0811838007010200)",Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)","PEDAGOGULA PALLI(02)","PEDAGOGULA PALLI(007 )",ARIPALEM(0811838007020200),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)","PEDAGOGULA PALLI(02)","PEDAGOGULA PALLI(007 )",ASAMVARIPALLI(0811838007030200),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",VENGANAGUNTA(03),"PEDAGOGULA PALLI(007 )",VADDIPALEM(0811838007050300),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",C.S.PURAM(04),"D.T.PALLI(019 )",D.T.PALLI(0811838019010400),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",ARIVEMULA(05),"CHINTHALAPALEM(009 )",CHINTHALAPALEM(0811838009010500),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",CHERLOPALLI(06),"THUMMAGUNTA(012 )",THUMMAGUNTA(0811838012010600),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",D.G.PETA(07),"BODAVULADINNE(016 )",BODAVULADINNE(0811838016010700),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",UPPALAPADU(09),"KONDABOYANAPALLI(017 )",KONDABOYANAPALLI(0811838017010900),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",UPPALAPADU(09),"KONDABOYANAPALLI(017 )",KONDARAJUPALLI(0811838017020900),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",K.AGRAHARAM(11),"MUSUNUR(021 )",RAMAPURAM(0811838021041100),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",K.AGRAHARAM(11),"MUSUNUR(021 )",K.AGRAHARAM(0811838021051100),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",K.AGRAHARAM(11),"MUSUNUR(021 )",VENKATAREDDYPALLI(0811838021071100),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",KOVILAMPADU(13),"KOVILAMPADU(025 )",KOVILAMPADU(0811838025011300),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",KOVILAMPADU(13),"KOVILAMPADU(025 )",SEELAMVARIALLI(0811838025021300),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",KOVILAMPADU(13),"KOVILAMPADU(025 )",MITTAPALEM(0811838025031301),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",ANIKALAPALLI(14),"ANIKALAPALLI(026 )",ANIKALAPALLI(0811838026011400),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",ANIKALAPALLI(14),"ANIKALAPALLI(026 )",MUNAGALAVARIPALLI(0811838026021400),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",ANIKALAPALLI(14),"ANIKALAPALLI(026 )",PATHURU(0811838026031400),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",NALLAMADUGULA(15),"NALLAMADUGULA(027 )",CHRISTIANPALEM(0811838027021501),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",GUNTHACHINAMPALLI(16),"GUNTHACHINAMPALLI(029 )",PANDILLAPALLI(0811838029021600),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",GUNTHACHINAMPALLI(16),"GUNTHACHINAMPALLI(029 )",PULLAKURAPALLI(0811838029041600),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",V.BAILU(19),"V.BAILU(032 )",MYLUCHERLA(0811838032021900),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),"C.S.PURAM (38)",KHAMBHAMPADU(23),"KHAMBHAMPADU(038 )",KHAMBHAMPADU(0811838038012300),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),P.NAGULAVARAM(01),"P.NAGULAVARAM(001 )",GUMMALAKARRA(0811839001080100),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),"GUDIPATI PALLI(02)","P.NAGULAVARAM(001 )",KATTAKINDIPALLI(0811839001040200),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),"GUDIPATI PALLI(02)","P.NAGULAVARAM(001 )","GUDIPATI PALLI(0811839001060200)",Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),JALLAPALEM(03),"P.NAGULAVARAM(001 )",JALLAPALEM(0811839001110300),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),JALLAPALEM(03),"P.NAGULAVARAM(001 )","MUSILI PALLI(0811839001120300)",Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),PANDUVA(04),"JANGAMNARASAYAPALLI(002 )",JANGAMNARASAYAPALLI(0811839002010400),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),P.RALLAPALLI(05),"P.RALLAPALLI(004 )",PULIKUNTLA(0811839004020500),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),P.RALLAPALLI(05),"GANESUNIPALLI(005 )",GANESUNIPALLI(0811839005010500),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),GANNAVARAM(06),"GANNAVARAM(008 )",GANNAVARAM(0811839008010600),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),GANNAVARAM(06),"GANNAVARAM(008 )",CHENNAMPALLI(0811839008020600),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),GANNAVARAM(06),"GANNAVARAM(008 )",GANDLOPALLI(0811839008030600),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),VELIGANDLA(07),"VELIGANDLA(018 )",SURAVARIPALLI(0811839018020700),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),KANKANAMPADU(08),"KANKANAMPADU(010 )",PAPIREDDYPALLI(0811839010030800),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),KANKANAMPADU(08),"KANKANAMPADU(010 )",SUDHANAGUNTA(0811839010040800),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),KANKANAMPADU(08),"K.AGRAHARAM(011 )",K.AGRAHARAM(0811839011010800),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),BALLAVARAM(09),"BALLAVARAM(012 )",BALLAVARAM(0811839012010900),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),BALLAVARAM(09),"HUSSAINPURAM(014 )",NARASAMAMBAPURAM(0811839014030900),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),HUSSAINPURAM(10),"HUSSAINPURAM(014 )",PADMAPURAM(0811839014041000),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),HUSSAINPURAM(10),"HUSSAINPURAM(014 )","BONTHAGUNTA COLONY(0811839014051000)",Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),MOGALLUR(11),"MOGALLUR(017 )",MOGULLURPALLI(0811839017031100),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),MOGALLUR(11),"MOGALLUR(017 )",VEERAREDDYPALLI(0811839017041100),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),GOKULAM(12),"VELIGANDLA(018 )",GOKULAM(0811839018041200),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),GOKULAM(12),"VELIGANDLA(018 )",MALLAMRAJUPALLI(0811839018051200),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),RAMAGOPALAPURAM(13),"RAMAGOPALAPURAM(019 )",VENGALAREDDYPALLI(0811839019021300),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),RAMAGOPALAPURAM(13),"RAMAGOPALAPURAM(019 )",PATHUR(0811839019031300),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),RAMAGOPALAPURAM(13),"RAMAGOPALAPURAM(019 )",KAMMAPADU(0811839019051300),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),IMMADICHERUVU(15),"IMMADICHERUVU(021 )",NADIMPALLI(0811839021021500),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),IMMADICHERUVU(15),"IMMADICHERUVU(021 )",KOTHAPALLI(0811839021031500),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),IMMADICHERUVU(15),"IMMADICHERUVU(021 )",PAPAYAPALLI(0811839021051500),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),VEDULLACHERUVU(17),"VEDULLACHERUVU(022 )",VEDULLACHERUVU(0811839022011700),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),VEDULLACHERUVU(17),"VEDULLACHERUVU(022 )",THIRUMALAREDDYPALLI(0811839022041700),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),KOTTALAPALLI(18),"KOTTALAPALLI(023 )",KOTTALAPALLI(0811839023011800),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),KOTTALAPALLI(18),"KOTTALAPALLI(023 )",BANDIREDDYPALLI(0811839023021800),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),CHOWDAVARAM(19),"CHOWDAVARAM(024 )",CHOWDAVARAM(0811839024011900),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),VELIGANDLA(39),MARAPAGUNTLA(20),"MARAPAGUNTLA(025 )",MARAPAGUNTLA(0811839025012000),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),P.C.PALLI(40),VEPAGUMPALLI(13),"VEPAGUMPALLI(016 )",GADDAMEEDIPALLI(0811840016021300),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),P.C.PALLI(40),CHINTAGUMPALLI(14),"CHINTAGUMPALLI(017 )",VELUTHURIVARIPALLI(0811840017021400),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),P.C.PALLI(40),GUNTUPALLI(15),"SANKARAPURAM(019 )",SANKARAPURAM(0811840019011500),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),P.C.PALLI(40),PEDAIRLAPADU(16),"PEDAIRLAPADU(021 )",KODURIVARIPALLI(0811840021031600),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),P.C.PALLI(40),PEDAIRLAPADU(16),"PEDAIRLAPADU(021 )",DESIREDDYPALLI(0811840021061600),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),P.C.PALLI(40),VENGALAYAPALLI(17),"PEDAIRLAPADU(021 )",VENGALAYAPALLI(0811840021021700),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),P.C.PALLI(40),VENGALAYAPALLI(17),"PEDAIRLAPADU(021 )",DIVAKARAPURAM(0811840021051700),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),P.C.PALLI(40),LAKSHMAKKAPALLI(18),"LAKSHMAKKAPALLI(022 )",LAKSHMAKKAPALLI(0811840022011800),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),"WEST KATTAKINDAPALLI(01)","WEST KATTAKINDAPALLI(001 )",DODDAVENKATAPALLII(0811852001020100),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),DADIREDIPALLI(03),"DADIREDDYPALLI(003 )",DADIREDDYPALLI(0811852003010300),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),DADIREDIPALLI(03),"DADIREDDYPALLI(003 )",CHATTUMADUGU(0811852003020300),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),VAGGAMPALLI(04),"GUMMANENIPADU(004 )",GUMMANAMPADU(0811852004010400),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),VAGGAMPALLI(04),"VAGGAMPALLI(005 )",VAGGAMPALLI(0811852005010400),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),VAGGAMPALLI(04),"VAGGAMPALLI(005 )",KONDAREDDIPALLI(0811852005020400),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),VAGGAMPALLI(04),"VAGGAMPALLI(005 )",BHUMIREDDYPALLI(0811852005030400),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),VAGGAMPALLI(04),"VAGGAMPALLI(005 )",BASIREDDYPALLI(0811852005040400),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),VAGGAMPALLI(04),"VAGGAMPALLI(005 )",PEDDYREDDYPALLIKOSTALU(0811852005050400),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),RANIGUNTAPALLI(05),"RAVIGUNTAPALLI(006 )",RAVIGUNTAPALLI(0811852006010500),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),RANIGUNTAPALLI(05),"RAVIGUNTAPALLI(006 )",KOTHAPALLI(0811852006030500),Fluoride,1-04-2010
"ANDHRA PRADESH",PRAKASAM(08),PAMUR(52),NARRAMARELLA(07),"INIMERLA(008 )",NARRAMARELLA(0811852008030700),Fluoride,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),LAVERU(06),PEDDAKOTHAPALLI(03),"KANDIPETA(006 )",KALINGAPETA(0101706006040300),Fluoride,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),LAVERU(06),BUDATHAVALASA(20),"NEELAPURAM(023 )",NEELAPURAM(0101706023012000),Fluoride,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),LAVERU(06),LOPENTA(25),"LOPENTA(038 )",YATHAPETA(0101706038032500),Fluoride,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),ETCHERLA(08),THAMMINAIDUPETA(07),"JARIPINAIDUPETA(007 )",BENDIVANIPETA(0101708007030700),Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),PONDURU(09),THUNGAPETA(08),"RAPAKA(009 )",THUNGAPETA(0101709009010800),Fluoride,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),SARUBUJJLI(17),VIJAYRAMPURAM(24),"VIJAYRAMPURAM(057 )",KOTHAPETA(0101517057032400),Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),PIRUVADA(03),"ODIPADU(020 )","GOVARAMMA PETA(0100521020020300)",Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"BELEMARA PALA VALASA(06)","BELEMARA PALA VALASA(008 )","PALA VALASA(0100421008020600)",Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),BODDAM(07),"BODDAM(009 )","MIRABELL PETA(0100421009020700)",Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"RAJA PURAM(13)","RAJA PURAM(013 )","RAJA PURAM(0100421013011300)",Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"RAJA PURAM(13)","RAJA PURAM(013 )","GULLEVEHI PETA(0100421013021300)",Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"DANDULAXMI PURAM(14)","DANDULAXMI PURAM(014 )","JOGAM PETA(0100421014021400)",Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"KOTTA REVU(15)","DANDULAXMI PURAM(014 )","KOTHA REVU(0100421014081500)",Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"KOTTA REVU(15)","DANDULAXMI PURAM(014 )","SONDI PETA(0100421014091500)",Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"KOTTA REVU(15)","DANDULAXMI PURAM(014 )","KOVIRI PETA(0100421014101500)",Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"KOTTA REVU(15)","DANDULAXMI PURAM(014 )","PARAPATHI VANI PETA(0100421014131500)",Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),POLAKI(26),"POLAKI(034 )","RUNKU PETA(0100521034042600)",Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),POLAKI(26),"POLAKI(034 )","JAGANNADHA PURAM(0100521034052600)",Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"PALLI PETA(27)",POLAKI(034),"PALLI PETA(0100521034082700)",Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"PALLI PETA(27)",POLAKI(034),"METTA PETA(0100521034112700)",Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),NARASANNAPETA(22),YARABADU(23),"YARABADU(034 )",YARABADU(0100522034012300),Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),NARASANNAPETA(22),KOMARTHI(26),"KOMARTHI(039 )",LAKIMEERA(0100522039042600),Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),JALUMURU(23),NAGIRIKATAKAM(03),"DOMAMAPALLI(004 )",DOMANAPALLI(0100523004010300),Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),JALUMURU(23),TEKKALIPADU(39),"TEKKALIPADU(052 )",TEKKALIPADU(0100523052013900),Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),SARAVAKOTA(24),MAHASINGI(05),"MAHASINGI(007 )",GATHALAPETA(0100624007060500),Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),SARAVAKOTA(24),RAMAKRISHNAPURAM(21),"RAMAKRUSHNA PURAM(028 )",RAMAKRISHNAPURAM(0100424028012100),Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),SARAVAKOTA(24),KELAVALASA(25),"KUMMARIGUNTA(034 )",KELAVALASA(0100524034022500),Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),SARAVAKOTA(24),KELAVALASA(25),"KUMMARIGUNTA(034 )",GOLLAPETA(0100524034062500),Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),SARAVAKOTA(24),VENKATAPURAM(26),"ANGURU(036 )",VENKATAPURAM(0100524036042600),Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),SARAVAKOTA(24),ANGURU(27),"ANGURU(036 )",ANGURU(0100524036012700),Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),SANTHABOMMALI(29),BHAVANAPADU(07),"BHAVANAPADU(010 )",REDDIKIPETA(0100329010020700),Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),SANTHABOMMALI(29),BHAVANAPADU(07),"BHAVANAPADU(010 )",VADAPETA(0100329010030700),Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),SANTHABOMMALI(29),CHETLATANDRA(11),"DGPURAM(014 )",SEETHARAMPURAM(0100429014021100),Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),SANTHABOMMALI(29),LINGUDU(17),"RAJAGOPAL PURAM(020 )","RAJA PURAM(0100429020011700)",Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),SANTHABOMMALI(29),LINGUDU(17),"RAJAGOPAL PURAM(020 )",M.SUNAPALLI(0100329020031700),Salinity,1-04-2010
"ANDHRA PRADESH",SRIKAKULAM(01),SANTHABOMMALI(29),"MOOLA PETA(18)","RAJAGOPAL PURAM(020 )","MULA PETA(0100429020011800)",Salinity,1-04-2010
