"State Name","District Name","Block Name","Panchayat Name","Village Name","Habitation Name","Quality Parameter",Year
"ANDHRA PRADESH",KARIMNAGAR(20),"JAMMIKUNTA  (33)",MADIPALLY(32),"MADIPALLY(019 )",MADIPALLY(2025233019013200),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"VEENAVANKA   (34)",CHALLUR(01),"CHALLUR(001 )",IPPALAPALLI(2025234001020100),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"VEENAVANKA   (34)",DESAIPALLI(09),KORKAL-JANGAMPALLY(006),ILABAD(2025234006050900),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"KARIMNAGAR  (36)",REKURTHY(08),"REKURTHI(009 )",REKURTHI(2025436009010800),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"KARIMNAGAR  (36)",REKURTHY(08),"REKURTHI(009 )",NYATHKANIPALLI(2025436009020800),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"KARIMNAGAR  (36)",CHINTHAKUNTA(24),"CHINTAKUNTA(023 )",CHINTAKUNTA(2025436023012400),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"RAMADUGU  (37)",VELCHALA(19),"VELCHALA(016 )",VELCHALA(2025537016011900),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"YELLAREDDYPET (41)",DUMALA(18),"DUMALA(017 )",DUMALA(2025941017011800),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),SATTENAPALLI(15),NANDIGAMA(17),"NANDIGAMA(014 )",RAMAKRISHNAPURAM(0710415014021700),Salinity,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),PIDUGURALLA(17),KONANKI(06),"KONANKI(004 )",KONANKI(0710617004010600),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),PIDUGURALLA(17),KONANKI(06),"KONANKI(004 )",CHANGALAYAPALEMTHANDA(0710617004030600),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),BOLLAPALLI(21),AYYANNAPALEM(01),"AYYANNAPALEM(001 )",AYYANNAPALEM(0710821001010100),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),BOLLAPALLI(21),GUTLAPALLI(13),"GUTLAPALLI(008 )","GANGUPALLI THANDA(0710821008041300)",Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),MUPPALLA(23),RUDRAVARAM(02),"THONDAPI(002 )",RUDRAVARAM(0710423002020200),Salinity,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),MUPPALLA(23),IRUKUPALEM(04),"MADALA(003 )","RAMAKRISHNA PURAM(0710423003030400)",Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),MEDIKONDURU(25),DOKIPARRU(12),"DOKIPARRU(011 )",SANTHIPALEM(0710425011031200),Salinity,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),"GUNTUR RURAL(26)",ADAVITAKKELLAPADU(07),"PEDAPALAKALURU(002 )",ADAVITAKKELLAPADU(0710126002040700),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),"GUNTUR RURAL(26)",ADAVITAKKELLAPADU(07),"PEDAPALAKALURU(002 )",SUMMERPET(0710126002050700),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),"GUNTUR RURAL(26)",GORANTLA(09),"GORANTLA(005 )",GORANTLA(0710326005010900),Salinity,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),"GUNTUR RURAL(26)",CHOWDAVARAM(21),"CHOWDAVARAM(013 )",CHOWDAVARAM(0710126013012100),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),"GUNTUR RURAL(26)",CHOWDAVARAM(21),"CHOWDAVARAM(013 )",DASARIPALEM(0710126013022100),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),"GUNTUR RURAL(26)",CHOWDAVARAM(21),"CHOWDAVARAM(013 )",ZOONAMCHUNDURU(0710126013032100),Salinity,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),"GUNTUR RURAL(26)",CHOWDAVARAM(21),"CHOWDAVARAM(013 )",KOTHURU(0710126013052100),Salinity,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),PEDAKAKANI(27),KOPPURAVURU(01),"KOPPURAVURU(001 )",KOPPURAVURU(0710327001010100),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),TENALI(32),PEDARAVURU(17),"PEDARAVURU(012 )",PEDARAVURU(0709632012011700),Salinity,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),CHEBROLU(34),VEJENDLA(04),"VEJENDLA(003 )",VEJENDLA(0709934003010400),Salinity,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),PRATHIPADU(36),EDULAPALEM(01),"EDULAPALEM(001 )",EDULAPALEM(0710136001010100),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),PRATHIPADU(36),TIKKIREDDYPALEM(03),"YANAMADALA(002 )",BORRAVARIPALEM(0709936002020300),Salinity,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),PRATHIPADU(36),PRATHIPADU(06),"PRATHIPADU(004 )",EASTPALEM(0709936004040600),Salinity,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),EDLAPADU(37),"SANDEPUDI (18)","SANDEPUDI(013 )",SANDEPUDI(0709937013011800),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),IPUR(41),BOMMARAJUPALLI(01),"BOMMARAJUPALLI(001 )",BOMMARAJUPALLI(0710841001010100),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),IPUR(41),CHITTAPURAM(04),"CHITTAPURAM(004 )",CHITTAPURAM(0710841004010400),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),IPUR(41),CHITTAPURAM(04),"CHITTAPURAM(004 )",PONUGOTIVARIPALEM(0710841004030400),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),IPUR(41),KONDRAMUTLA(15),"KONDRAMUTLA(012 )",KONDRAMUTLA(0710841012011500),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),SAVALYAPURAM(42),VELPUR(04),"VELPUR(003 )",VELAMAVARIPALEM(0710842003030400),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),SAVALYAPURAM(42),MUNDRUVARIPALEM(06),"SANAMPUDI(004 )",MUNDRUVARIPALEM(0710842004020600),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),SAVALYAPURAM(42),BONDILIPALEM(07),"SANAMPUDI(004 )",BONDILIPALEM(0710842004030700),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),VINUKONDA(43),KOPPUKONDA(01),"KOPPUKONDA(001 )",GANESHPALEM(0710843001030100),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),VINUKONDA(43),NADIGADDA(02),"KOPPUKONDA(001 )",NADIGADDA(0710843001040200),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),VINUKONDA(43),NEELAGANGAVARAM(03),"NEELAGANGAVARAM(003 )",NEELAGANGAVARAM(0710843003010300),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),VINUKONDA(43),ANDUGULAPADU(04),"ANDUGULAPADU(004 )",ANDUGULAPADU(0710843004010400),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),VINUKONDA(43),ANDUGULAPADU(04),"NAYUNIPALEM(006 )",PARVATHIPURAM(0710843006020400),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),VINUKONDA(43),DONDAPADU(06),"DONDAPADU(008 )",PANAKALAPALEM(0710843008020600),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),VINUKONDA(43),UMMADIVARAM(24),CHOWTAPALEM-U.I(020),CHATTUPALLI(0710843020012400),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),NUZENDLA(44),MURTHYUNJAYAPURAM(01),"MURTHYUNJAYAPURAM(002 )","MUNTHNJAYANA PURAM(0710844002010100)",Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),NUZENDLA(44),MURTHYUNJAYAPURAM(01),"MURTHYUNJAYAPURAM(002 )","CHENNAREDDY COLONY(0710844002020100)",Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),NUZENDLA(44),CHINTALACHERUVU(02),"CHINTALACHERUVU(003 )","LINGAMUKKA PALLI(0710844003020200)",Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),NUZENDLA(44),CHINTALACHERUVU(02),"CHINTALACHERUVU(003 )","K.NAGIREDDY PALLI(0710844003040200)",Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),NUZENDLA(44),P.CHERUKUMPALEM(05),"INAVOLU(005 )",YOGIREDDYPALEM(0710844005080400),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),NUZENDLA(44),PAMIDIPADU(09),"PAMIDIPADU(007 )",PAMIDIPADU(0710844007010900),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),NUZENDLA(44),"MUTHARASUPALEM (10)","PAMIDIPADU(007 )","MUTHARASI PALEM(0710844007021000)",Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),NUZENDLA(44),MULAKALUR(16),"MULAKALUR(014 )",MULAKALUR(0710844014011600),Salinity,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),NUZENDLA(44),PUVVADA(17),"PUVVADA(015 )",PUVVADA(0710844015011700),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),NUZENDLA(44),PUVVADA(17),"PUVVADA(015 )",P.KOTHAPALEM(0710844015021700),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),NUZENDLA(44),PUVVADA(17),"PUVVADA(015 )",K.KOTHAPALEM(0710844015031700),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),NUZENDLA(44),PUVVADA(17),"PUVVADA(015 )",KONDALARAYUNIPALEM(0710844015041700),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),CHILAKALURIPET(45),EDAVALLI(01),"EDAVALLI(001 )",EDAVALLI(0711045001010100),Salinity,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),CHILAKALURIPET(45),POTHAVARAM(08),"POTHAVARAM(004 )",POTHAVARAM(0711045004010800),Salinity,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),CHILAKALURIPET(45),KUKKAPALLIVARIPALEM(12),"KUKKAPALLIVARIPALEM(008 )",KUKKAPALLIVARIPALEM(0711045008011200),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),CHILAKALURIPET(45),MADDIRALA(18),"RAJAPET(013 )",MADDIRALA(0711045013031800),Salinity,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),AMRUTHALUR(49),THURUMELLA(08),"THURUMELLA(006 )",THURUMELLA(0709449006010800),Fluoride,1-04-2009
"ANDHRA PRADESH",GUNTUR(07),NIZAMPATNAM(54),ADAVULADEEVI(11),"ADAVULADEEVI(007 )",ADAVULADEEVI(0709254007011100),Salinity,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"GAMBHIRAOPET  (42)",GORANTALA(02),"GORANTALA(002 )",MULAPALLY(2026042002020200),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"GAMBHIRAOPET  (42)",SAMUDRALINGAPUR(03),"LAXMIPURAM(006 )",LAXMIPURAM(2026042006010300),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"GAMBHIRAOPET  (42)",DAMMANNAPET(04),"DAMMANNAPET(004 )",DAMMANNAPET(2026042004010400),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"GAMBHIRAOPET  (42)",DAMMANNAPET(04),"DAMMANNAPET(004 )",PONNALAPALLY(2026042004030400),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"GAMBHIRAOPET  (42)",DAMMANNAPET(04),"DAMMANNAPET(004 )",ZILLELAPALLY(2026042004040400),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"GAMBHIRAOPET  (42)",DAMMANNAPET(04),"KURDULINGAMPALLY(005 )",KURDULINGAMPALLY(2026042005010400),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"GAMBHIRAOPET  (42)",NAGAMPET(05),"DAMMANNAPET(004 )",NAGAMPET(2026042004020500),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"GAMBHIRAOPET  (42)",GAMBHIRAOPET(07),"GAMBHIRAOPET(010 )",GAMBHIRAOPET(2026042010010700),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"GAMBHIRAOPET  (42)",GAMBHIRAOPET(07),"GAMBHIRAOPET(010 )",DOSALAGUDEM(2026042010030700),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"GAMBHIRAOPET  (42)",KOTHAPALLY(13),"KOTHAPALLY(016 )",KOTHAPALLY(2026042016011300),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"GAMBHIRAOPET  (42)",LINGANNAPET(14),"LINGANNAPET(017 )",LINGANNAPET(2026042017011400),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"MUSTHABAD (43)",GUDEM(03),GUDEM(004),GUDEM(2026043004010300),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"MUSTHABAD (43)",NAMAPUR(04),"NAMAPUR(005 )",GOPALPALLY(2026043005020400),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"MUSTHABAD (43)",POTHUGAL(06),"POTHUGAL(007 )",POTHUGAL(2026043007010600),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"MUSTHABAD (43)",THERLAMADDI(07),"THERLAMADDI(008 )","THERLAMADDI LAMBHADI THANDA(2026043008010701)",Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"BEJJANKI  (46)",BEJJANKI(21),"BEJJANKI(018 )",ELLAMPALLY(2025346018032100),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"BEJJANKI  (46)",POTHARAM(27),"POTHARAM(023 )",POTHARAM(2025346023012700),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"THIMMAPUR (47)","RK COLONY(06)","NUSTULAPUR(005 )",SHUBASHNAGAR(2025447005070600),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"SHANKARAPATNAM  (48)",RAJAPUR(05),"RAJAPUR(006 )",RAJAPUR(2025248006010500),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"SHANKARAPATNAM  (48)",RAJAPUR(05),"RAJAPUR(006 )",GOLLAPALLY(2025248006020500),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"SHANKARAPATNAM  (48)",THADIKAL(09),"THADIAKAL(010 )",THADIKAL(2025248010010900),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"SHANKARAPATNAM  (48)",THADIKAL(09),"THADIAKAL(010 )",CHINTHAGUTTA(2025248010020900),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"SHANKARAPATNAM  (48)",MOLANGUR(10),"MOLANGUR(011 )",MOLANGUR(2025248011011000),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"SHANKARAPATNAM  (48)",CHINTHALAPALY(11),"MOLANGUR(011 )","CHINTHALA PALLY(2025248011021100)",Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"SHANKARAPATNAM  (48)",AMUDALAPALLY(12),"AMUDALAPALLY(012 )",AMUDALAPALLY(2025148012011200),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"SHANKARAPATNAM  (48)",METPALLY(13),"METPALLY(013 )",METPALLY(2025148013011300),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"SHANKARAPATNAM  (48)",LINGAPUR(14),"METPALLY(013 )",LINGAPUR(2025148013021400),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"SHANKARAPATNAM  (48)",KOTHAGATTU(15),"KOTHAGATTU(014 )",KOTHAGATTU(2025148014011500),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"SHANKARAPATNAM  (48)",KOTHAGATTU(15),"KOTHAGATTU(014 )",GOLLAPALLY(2025148014021500),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"SHANKARAPATNAM  (48)",AMBALPUR(18),"AMBALPUR(016 )",AMBALPUR(2025148016011800),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"KAMALAPUR  (50)",KANNUR(02),"KANNUR(002 )",KANNUR(2025250002010200),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"KAMALAPUR  (50)",GUNDED(03),"GUNDED(003 )",GUNDED(2025250003010300),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"KAMALAPUR  (50)",SHANIGARAM(06),"SHANIGARAM(006 )",SHANIGARAM(2025250006010600),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"KAMALAPUR  (50)",GOPALPUR(07),"SHANIGARAM(006 )",GOPALPUR(2025250006040700),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"KAMALAPUR  (50)",DESHARAJUPALLE(12),"DESHARAJUPALLI(010 )",DESHARAJUPALLE(2025150010011200),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"KOHEDA   (54)",KOHEDA(08),"KOHEDA(008 )","DHARMA SAGARPALLY(2025354008020800)",Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"HUSNABAD   (55)",PANDILLA(02),"PANDILLA(002 )",PANDILLA(2025355002010200),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"HUSNABAD   (55)",MADATHA(07),"MADATHA(005 )",RAMULAPALLI(2025355005030700),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"HUSNABAD   (55)",UMMAPOOR(10),"UMMAPOOR(008 )",UMMAPOOR(2025155008011000),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"HUSNABAD   (55)",MERJAPOOR(12),"MERJAPOOR(009 )",MERJAPOOR(2025155009011200),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"HUSNABAD   (55)",JANAGAN(16),"JANAGAN(012 )",GUBBADI(2025355012021600),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"HUSNABAD   (55)",GOVARDHANAGIRI(18),"REGONDA(013 )","PARIKI BANDA(2025355013031800)",Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"HUSNABAD   (55)",DHRMARAM(19),"DHRMARAM(014 )",DHRMARAM(2025355014011900),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"HUSNABAD   (55)",NANDARAM(20),"NANDARAM(015 )","KAPORNAYAK THADA(2025355015022000)",Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"HUSNABAD   (55)",NANDARAM(20),"NANDARAM(015 )",NANDARAM(2025355015012000),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"HUSNABAD   (55)",GOURAVELLI(21),"GOURAVELLI(016 )",GOURAVELLI(2025355016012100),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"HUSNABAD   (55)",CHOUTAPALLY(24),"CHOTAPALLI(018 )",CHOTAPALLI(2025155018012400),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"HUSNABAD   (55)",MOTHKULAPALLI(27),"MALLAMPALLI (020 )",RODATANDA-MANGANVANIPALLI(2025155020052700),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"HUSNABAD   (55)",POTHATRAM-J(32),POTHATRAM-J(024),POTHATRAM-J(2025355024013200),Fluoride,1-04-2009
"ANDHRA PRADESH",KARIMNAGAR(20),"HUSNABAD   (55)",POTHATRAM-J(32),POTHATRAM-J(024),"TURKAVANI KUNTA(2025355024023200)",Fluoride,1-04-2009
"ANDHRA PRADESH",WARANGAL(21),"NARMETTA (03)",HANUMANTHAPUR(17),"HANUMANTHAPUR(015 )","ANJI THANDA(2126103015031700)",Fluoride,1-04-2009
"ANDHRA PRADESH",WARANGAL(21),"NARSIMHULAPET (20)",BHERISHETTIGUDEM(10),DATLA(010),"SINGH THANDA(2126320010061000)",Fluoride,1-04-2009
"ANDHRA PRADESH",WARANGAL(21),"NARSIMHULAPET (20)",BHERISHETTIGUDEM(10),DATLA(010),"SOMLA THANDA(2126320010071000)",Fluoride,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),LAVERU(06),PEDDAKOTHAPALLI(03),"KANDIPETA(006 )",KALINGAPETA(0101706006040300),Fluoride,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),LAVERU(06),BUDATHAVALASA(20),"NEELAPURAM(023 )",NEELAPURAM(0101706023012000),Fluoride,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),LAVERU(06),LOPENTA(25),"LOPENTA(038 )",YATHAPETA(0101706038032500),Fluoride,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),ETCHERLA(08),THAMMINAIDUPETA(07),"JARIPINAIDUPETA(007 )",BENDIVANIPETA(0101708007030700),Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),PONDURU(09),THUNGAPETA(08),"RAPAKA(009 )",THUNGAPETA(0101709009010800),Fluoride,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),BURJA(11),BURJA(08),"BURJA(023 )",CHINKURIMPETA(0101511023020800),Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),HIRAMANDALAM(16),MAHALAKSHMIPURAM(12),"GODIAPADU(016 )",PUVULAKONDA(0100616016051200),Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),SARUBUJJLI(17),VIJAYRAMPURAM(24),"VIJAYRAMPURAM(057 )",KOTHAPETA(0101517057032400),Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),SARUBUJJLI(17),PALAVALASA(35),"CHINAVENKATAPURAM(087 )",CHINAVENKATAPURAM(0101517087013500),Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),SRIKAKULAM(19),KALLEPALLI(27),"KALLEPALLI(030 )",KALLEPALLI(0101619030012700),Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),PIRUVADA(03),"ODIPADU(020 )","GOVARAMMA PETA(0100521020020300)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"BELEMARA PALA VALASA(06)","BELEMARA PALA VALASA(008 )","PALA VALASA(0100421008020600)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),BODDAM(07),"BODDAM(009 )","MIRABELL PETA(0100421009020700)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"RAJA PURAM(13)","RAJA PURAM(013 )","RAJA PURAM(0100421013011300)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"RAJA PURAM(13)","RAJA PURAM(013 )","GULLEVEHI PETA(0100421013021300)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"DANDULAXMI PURAM(14)","DANDULAXMI PURAM(014 )","JOGAM PETA(0100421014021400)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"KOTTA REVU(15)","DANDULAXMI PURAM(014 )","KOTHA REVU(0100421014081500)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"KOTTA REVU(15)","DANDULAXMI PURAM(014 )","SONDI PETA(0100421014091500)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"KOTTA REVU(15)","DANDULAXMI PURAM(014 )","KOVIRI PETA(0100421014101500)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"KOTTA REVU(15)","DANDULAXMI PURAM(014 )","PARAPATHI VANI PETA(0100421014131500)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"KUSUMPOLA VALASA(18)","KUSUMPOLA VALASA(023 )","MUNASEB PETA(0100521023041801)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),POLAKI(26),"POLAKI(034 )","RUNKU PETA(0100521034042600)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),POLAKI(26),"POLAKI(034 )","JAGANNADHA PURAM(0100521034052600)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"PALLI PETA(27)",POLAKI(034),"PALLI PETA(0100521034082700)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"PALLI PETA(27)",POLAKI(034),"CHITHA PAN PETA(0100521034102700)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),POLAKI(21),"PALLI PETA(27)",POLAKI(034),"METTA PETA(0100521034112700)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),NARASANNAPETA(22),YARABADU(23),"YARABADU(034 )",YARABADU(0100522034012300),Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),NARASANNAPETA(22),KOMARTHI(26),"KOMARTHI(039 )","PASALAVANI PETA(0100522039022600)",Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),NARASANNAPETA(22),KOMARTHI(26),"KOMARTHI(039 )",LAKIMEERA(0100522039042600),Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),JALUMURU(23),NAGIRIKATAKAM(03),"DOMAMAPALLI(004 )",DOMANAPALLI(0100523004010300),Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),JALUMURU(23),TEKKALIPADU(39),"TEKKALIPADU(052 )",TEKKALIPADU(0100523052013900),Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),SARAVAKOTA(24),MAHASINGI(05),"MAHASINGI(007 )",GATHALAPETA(0100624007060500),Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),SARAVAKOTA(24),RAMAKRISHNAPURAM(21),"RAMAKRUSHNA PURAM(028 )",RAMAKRISHNAPURAM(0100424028012100),Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),SARAVAKOTA(24),KELAVALASA(25),"KUMMARIGUNTA(034 )",KELAVALASA(0100524034022500),Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),SARAVAKOTA(24),KELAVALASA(25),"KUMMARIGUNTA(034 )",GOLLAPETA(0100524034062500),Salinity,1-04-2009
"ANDHRA PRADESH",SRIKAKULAM(01),SARAVAKOTA(24),VENKATAPURAM(26),"ANGURU(036 )",VENKATAPURAM(0100524036042600),Salinity,1-04-2009
