ac_year,state_code,state_name,district_code,district_name,block_code,block_name,sch_category_id,category_name,sch_mgmt_id,sch_mgmt_name,loc_name,caste_id,pre_primary_boys,pre_primary_girls,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls,caste_name
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,6,"SS (I-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11608,GUREZ,6,"SS (I-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,6,"SS (I-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,6,"SS (I-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,6,"SS (I-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,7,"SS (VI-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11608,GUREZ,7,"SS (VI-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,7,"SS (VI-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,7,"SS (VI-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,7,"SS (VI-X)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,7,"SS (VI-X)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,7,"SS (VI-X)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,7,"SS (VI-X)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,7,"SS (VI-X)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,2,"UPS (I-VIII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11608,GUREZ,2,"UPS (I-VIII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,2,"UPS (I-VIII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,2,"UPS (I-VIII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,2,"UPS (I-VIII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,2,"UPS (I-VIII)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,2,"UPS (I-VIII)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,2,"UPS (I-VIII)",5,"Private Unaided (Recognized)",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,4,"UPS (VI-VIII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,4,"UPS (VI-VIII)",1,"Department of Education",Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,4,"UPS (VI-VIII)",1,"Department of Education",Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SC
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11608,GUREZ,3,"HSS (I-XII)",1,"Department of Education",Rural,3,0,0,0,2,0,0,0,4,6,1,9,8,33,47,2,0,2,1,0,0,3,7,7,9,11,7,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,3,"HSS (I-XII)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,1,17,12,2,2,0,0,0,0,0,0,0,0,0,0,2,3,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,3,"HSS (I-XII)",5,"Private Unaided (Recognized)",Urban,3,1,1,2,2,2,2,3,0,2,0,0,1,0,2,1,2,1,1,2,1,3,4,0,1,2,1,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,3,"HSS (I-XII)",7,"Central Govt",Urban,3,0,0,0,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,10,"HSS (IX-XII)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,58,38,20,41,0,0,0,0,0,0,0,0,38,17,17,14,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11608,GUREZ,10,"HSS (IX-XII)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,117,95,160,176,0,0,0,0,0,0,0,0,80,76,100,104,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,10,"HSS (IX-XII)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,14,5,20,9,0,0,0,0,0,0,0,0,10,2,7,2,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,10,"HSS (IX-XII)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,10,"HSS (IX-XII)",1,"Department of Education",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,39,28,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,10,"HSS (IX-XII)",1,"Department of Education",Urban,3,0,0,0,0,0,0,0,0,0,0,12,7,46,52,0,0,0,0,0,0,0,0,0,0,2,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,1,"PS (I-V)",1,"Department of Education",Rural,3,42,51,153,151,127,138,125,26,23,13,0,0,0,0,161,154,133,134,153,20,17,18,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11608,GUREZ,1,"PS (I-V)",1,"Department of Education",Rural,3,92,67,129,124,149,116,134,14,10,2,0,0,0,0,108,132,125,140,137,17,8,3,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,1,"PS (I-V)",1,"Department of Education",Rural,3,27,14,23,18,17,15,11,0,0,0,0,0,0,0,33,14,17,7,19,0,0,0,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,1,"PS (I-V)",1,"Department of Education",Rural,3,109,113,109,111,102,96,105,37,38,18,0,0,0,0,106,95,106,107,97,43,28,21,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,1,"PS (I-V)",1,"Department of Education",Rural,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,1,"PS (I-V)",1,"Department of Education",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,1,"PS (I-V)",1,"Department of Education",Urban,3,4,1,3,1,0,1,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,1,"PS (I-V)",1,"Department of Education",Urban,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,3,5,4,16,19,8,10,15,0,0,0,0,0,0,0,9,8,11,5,7,0,0,0,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,1,"PS (I-V)",5,"Private Unaided (Recognized)",Rural,3,6,5,9,6,5,6,2,2,4,1,0,0,0,0,5,2,5,6,3,2,1,0,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,1,"PS (I-V)",5,"Private Unaided (Recognized)",Urban,3,2,0,6,2,2,3,8,2,1,6,0,0,0,0,3,2,1,5,3,2,1,2,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,6,"SS (I-X)",1,"Department of Education",Rural,3,0,0,0,0,0,0,3,50,48,38,54,12,0,0,0,0,0,0,4,48,43,19,31,9,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11608,GUREZ,6,"SS (I-X)",1,"Department of Education",Rural,3,0,0,0,1,3,1,5,7,14,12,93,50,0,0,0,2,1,0,4,14,8,13,59,33,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,6,"SS (I-X)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,5,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,6,"SS (I-X)",1,"Department of Education",Rural,3,0,0,6,2,7,5,5,5,7,6,7,12,0,0,7,0,7,3,6,5,6,2,4,6,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,6,"SS (I-X)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,3,8,4,12,7,13,5,10,16,6,10,9,13,0,0,4,1,5,2,6,4,7,5,6,2,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,3,8,7,16,12,7,5,4,5,7,3,3,2,0,0,7,5,6,3,3,3,7,7,1,1,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,6,"SS (I-X)",5,"Private Unaided (Recognized)",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,3,0,0,1,0,0,1,1,1,1,5,5,2,0,0,0,0,2,1,1,1,2,0,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,3,6,4,3,3,4,3,0,5,5,4,2,4,0,0,2,4,10,0,1,4,1,3,1,2,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,6,"SS (I-X)",5,"Private Unaided (Recognized)",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,7,"SS (VI-X)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,1,1,0,6,5,0,0,0,0,0,0,0,2,0,0,14,3,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11608,GUREZ,7,"SS (VI-X)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,4,28,54,41,0,0,0,0,0,0,0,0,4,11,30,42,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,7,"SS (VI-X)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11614,QUILMUQAM,7,"SS (VI-X)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,2,3,5,86,48,0,0,0,0,0,0,0,0,4,2,53,33,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11619,SUMBAL,7,"SS (VI-X)",1,"Department of Education",Rural,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11601,BANDIPORA,7,"SS (VI-X)",1,"Department of Education",Urban,3,0,0,0,0,0,0,0,0,2,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
2016-17,1,"Jammu & Kashmir",116,BANDIPORA,11609,HAJIN,7,"SS (VI-X)",1,"Department of Education",Urban,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST
