StateName,state_id,DistrictName,DISTRICT_ID,TotalUAM,General,SC,ST,OBC,_CreatedDate
GUJARAT,24,BHARUCH,447,8990,7563,243,168,1016,2022-04-01T08:30:18.630
GUJARAT,24,BOTAD,656,567,280,20,3,264,2022-04-01T08:30:18.630
GUJARAT,24,CHHOTAUDEPUR,657,793,315,39,359,80,2022-04-01T08:30:18.630
GUJARAT,24,"DEVBHOOMI DWARKA",658,984,588,28,9,359,2022-04-01T08:30:18.630
GUJARAT,24,DOHAD,444,1026,526,30,355,115,2022-04-01T08:30:18.630
GUJARAT,24,KACHCHH,427,9616,7966,395,46,1209,2022-04-01T08:30:18.630
GUJARAT,24,MORBI,671,2798,2415,72,7,304,2022-04-01T08:30:18.630
GUJARAT,24,NARMADA,446,392,265,11,67,49,2022-04-01T08:30:18.630
GUJARAT,24,PORBANDAR,437,1438,953,48,22,415,2022-04-01T08:30:18.630
GUJARAT,24,SURAT,448,115692,107395,1177,614,6506,2022-04-01T08:30:18.630
GUJARAT,24,SURENDRANAGAR,434,1660,1006,143,8,503,2022-04-01T08:30:18.630
GUJARAT,24,VALSAD,451,10912,9047,262,462,1141,2022-04-01T08:30:18.630
HARYANA,6,HISAR,99,7366,5125,1018,11,1212,2022-04-01T08:30:22.300
HARYANA,6,KURUKSHETRA,91,4390,3440,259,7,684,2022-04-01T08:30:22.300
HARYANA,6,SONIPAT,95,5094,3943,341,15,795,2022-04-01T08:30:22.300
"HIMACHAL PRADESH",2,KINNAUR,56,106,31,5,68,2,2022-04-01T08:30:23.503
"HIMACHAL PRADESH",2,SHIMLA,55,1382,1142,218,14,8,2022-04-01T08:30:23.503
"HIMACHAL PRADESH",2,SOLAN,53,2105,1733,230,32,110,2022-04-01T08:30:23.503
JHARKHAND,20,CHATRA,349,1857,571,175,54,1057,2022-04-01T08:30:23.777
JHARKHAND,20,"EAST SINGHBHUM",353,21024,15975,447,766,3836,2022-04-01T08:30:23.777
JHARKHAND,20,"GARHWA ",354,3421,640,538,197,2046,2022-04-01T08:30:23.777
JHARKHAND,20,GODDA,356,2546,671,104,69,1702,2022-04-01T08:30:23.777
JHARKHAND,20,"HAZARIBAG ",358,9200,2403,1012,335,5450,2022-04-01T08:30:23.777
JHARKHAND,20,LATEHAR,362,493,241,18,49,185,2022-04-01T08:30:23.777
JHARKHAND,20,"RANCHI ",620,17762,9680,466,1873,5743,2022-04-01T08:30:23.777
KARNATAKA,29,BAGALKOT,525,3912,1979,370,80,1483,2022-04-01T08:30:24.790
KARNATAKA,29,BALLARI,535,3566,1956,343,212,1055,2022-04-01T08:30:24.790
KARNATAKA,29,"BENGALURU (URBAN)",543,97050,79087,4554,834,12575,2022-04-01T08:30:24.790
KARNATAKA,29,CHIKBALLAPUR,686,1396,925,125,55,291,2022-04-01T08:30:24.790
KARNATAKA,29,CHITRADURGA,536,2113,1161,309,141,502,2022-04-01T08:30:24.790
KARNATAKA,29,DHARWAD,532,14284,7437,996,317,5534,2022-04-01T08:30:24.790
KARNATAKA,29,GADAG,531,2088,982,163,49,894,2022-04-01T08:30:24.790
KERALA,32,KOTTAYAM,563,3342,2407,111,11,813,2022-04-01T08:30:26.777
KERALA,32,MALAPPURAM,558,3193,1562,80,14,1537,2022-04-01T08:30:26.777
KERALA,32,THRISSUR,560,5952,3863,246,11,1832,2022-04-01T08:30:26.777
"MADHYA PRADESH",23,CHHATARPUR,390,13249,5642,1473,160,5974,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,CHHINDWARA,424,13851,2275,1730,1335,8511,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,GWALIOR,385,24568,8751,3913,230,11674,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,SATNA,394,10976,6339,1216,162,3259,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,SHAJAPUR,403,6900,1856,1010,75,3959,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,SHIVPURI,387,15691,4312,2741,295,8343,2022-04-01T08:30:27.603
MAHARASHTRA,27,KOLHAPUR,488,34942,25890,2643,220,6189,2022-04-01T08:30:32.040
MAHARASHTRA,27,PUNE,479,181860,144565,11242,1741,24312,2022-04-01T08:30:32.040
MAHARASHTRA,27,SINDHUDURG,487,4384,2890,205,25,1264,2022-04-01T08:30:32.040
MAHARASHTRA,27,YAVATMAL,468,14599,6146,1213,699,6541,2022-04-01T08:30:32.040
MANIPUR,14,CHANDEL,287,456,65,7,376,8,2022-04-01T08:30:40.870
MEGHALAYA,17,"EAST GARO HILLS",301,14,2,0,12,0,2022-04-01T08:30:41.230
MEGHALAYA,17,"SOUTH GARO HILLS",302,6,2,1,3,0,2022-04-01T08:30:41.230
MEGHALAYA,17,"WEST GARO HILLS",300,75,33,2,34,6,2022-04-01T08:30:41.230
MEGHALAYA,17,"WEST JAINTIA HILLS",306,29,3,0,25,1,2022-04-01T08:30:41.230
MIZORAM,15,SERCHHIP,292,46,5,0,41,0,2022-04-01T08:30:41.433
NAGALAND,13,KOHIMA,277,184,37,3,141,3,2022-04-01T08:30:41.620
NAGALAND,13,MOKOKCHUNG,273,38,9,1,27,1,2022-04-01T08:30:41.620
ODISHA,21,BALANGIR,24,1816,903,231,67,615,2022-04-01T08:30:41.810
ODISHA,21,BHADRAK,9,3942,2260,579,8,1095,2022-04-01T08:30:41.810
ODISHA,21,CUTTACK,12,7685,5896,592,18,1179,2022-04-01T08:30:41.810
ODISHA,21,KHORDHA,17,11922,10331,482,72,1037,2022-04-01T08:30:41.810
ODISHA,21,RAYAGADA,27,1360,710,215,91,344,2022-04-01T08:30:41.810
ODISHA,21,SAMBALPUR,3,1943,1547,107,46,243,2022-04-01T08:30:41.810
PUNJAB,3,MANSA,70,2298,1995,167,2,134,2022-04-01T08:30:42.667
PUNJAB,3,RUPNAGAR,617,2067,1631,188,3,245,2022-04-01T08:30:42.667
RAJASTHAN,8,AJMER,136,13146,6844,1283,110,4909,2022-04-01T08:30:43.933
RAJASTHAN,8,BARMER,132,5020,2297,285,49,2389,2022-04-01T08:30:43.933
RAJASTHAN,8,CHITTORGARH,143,6548,3343,561,110,2534,2022-04-01T08:30:43.933
RAJASTHAN,8,DUNGARPUR,142,2727,1436,94,261,936,2022-04-01T08:30:43.933
RAJASTHAN,8,GANGANAGAR,116,14469,7495,2257,88,4629,2022-04-01T08:30:43.933
RAJASTHAN,8,JAISALMER,131,1710,919,96,25,670,2022-04-01T08:30:43.933
RAJASTHAN,8,KOTA,144,18504,11434,1527,490,5053,2022-04-01T08:30:43.933
RAJASTHAN,8,RAJSAMAND,140,3507,1847,284,60,1316,2022-04-01T08:30:43.933
RAJASTHAN,8,SIKAR,128,11521,4226,782,149,6364,2022-04-01T08:30:43.933
"TAMIL NADU",33,CHENNAI,569,149498,109591,7703,321,31883,2022-04-01T08:30:47.153
"TAMIL NADU",33,CUDDALORE,585,7658,3289,911,18,3440,2022-04-01T08:30:47.153
"TAMIL NADU",33,DHARMAPURI,572,5792,3156,404,37,2195,2022-04-01T08:30:47.153
"TAMIL NADU",33,ERODE,577,19420,11479,643,30,7268,2022-04-01T08:30:47.153
"TAMIL NADU",33,MADURAI,591,35026,20382,1191,59,13394,2022-04-01T08:30:47.153
"TAMIL NADU",33,"THE NILGIRISH",578,1902,1011,297,8,586,2022-04-01T08:30:47.153
"TAMIL NADU",33,THIRUVARUR,587,4282,1969,384,10,1919,2022-04-01T08:30:47.153
"TAMIL NADU",33,TIRUPPUR,596,25465,18944,523,28,5970,2022-04-01T08:30:47.153
"TAMIL NADU",33,VILLUPURAM,574,8017,3901,843,34,3239,2022-04-01T08:30:47.153
TELANGANA,36,"BHADRADRI KOTHAGUDEM",700,2014,553,398,812,251,2022-04-01T08:30:52.183
TELANGANA,36,Jagitial,701,2350,852,439,69,990,2022-04-01T08:30:52.183
TELANGANA,36,"JAYASHANKAR BHUPALAPALLY",703,1661,334,373,359,595,2022-04-01T08:30:52.183
TELANGANA,36,KHAMMAM,499,6082,1715,1849,1726,792,2022-04-01T08:30:52.183
TELANGANA,36,MANCHERIAL,708,2031,595,812,170,454,2022-04-01T08:30:52.183
TELANGANA,36,NIZAMABAD,491,16223,6082,2160,1146,6835,2022-04-01T08:30:52.183
TELANGANA,36,PEDDAPALLI,712,2871,1129,644,76,1022,2022-04-01T08:30:52.183
TELANGANA,36,VIKARABAD,717,1122,292,282,392,156,2022-04-01T08:30:52.183
TRIPURA,16,KHOWAI,648,259,71,24,80,84,2022-04-01T08:30:53.823
TRIPURA,16,"NORTH TRIPURA",299,413,228,34,64,87,2022-04-01T08:30:53.823
"UTTAR PRADESH",9,AGRA,161,33777,16052,5527,1289,10909,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,BANDA,186,1367,704,197,5,461,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,BIJNOR,149,2759,1553,292,8,906,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,"GAUTAM BUDDHA NAGAR",156,22251,17317,948,207,3779,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,GORAKHAPUR,204,8773,3827,780,120,4046,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,HAPUR,697,2165,1313,254,4,594,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,JHANSI,182,6916,2243,1697,34,2942,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,"KANPUR DEHAT",634,3474,1538,637,33,1266,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,"LAKHIMPUR KHERI",169,4629,2089,453,136,1951,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,MAHARAJGANJ,203,9391,1905,1274,220,5992,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,MATHURA,160,15281,8441,1850,194,4796,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,MEERUT,153,14352,9008,1284,45,4015,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,MORADABAD,150,8851,4317,572,24,3938,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,RAMPUR,151,2671,1631,153,4,883,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,SAHARANPUR,147,6073,3126,604,20,2323,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,SHAMLI,180,2219,539,97,3,1580,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,SHRAVASTI,197,930,416,92,27,395,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,SIDDHARTHNAGAR,200,6381,2497,861,33,2990,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,VARANASI,213,16077,7404,1369,170,7134,2022-04-01T08:30:54.043
UTTARAKHAND,5,CHAMOLI,76,360,265,55,24,16,2022-04-01T08:30:58.467
UTTARAKHAND,5,"PAURI GARHWAL",80,1785,1628,82,7,68,2022-04-01T08:30:58.467
UTTARAKHAND,5,PITHORAGARH,81,527,380,95,23,29,2022-04-01T08:30:58.467
"WEST BENGAL",19,"PURBA BARDHAMAN",338,24045,16166,4851,629,2399,2022-04-01T08:30:58.903
"ANDAMAN AND NICOBAR ISLANDS",35,"SOUTH ANDAMANS",602,3876,3088,32,16,740,2022-04-01T08:31:00.340
CHANDIGARH,4,CHANDIGARH,74,8968,8183,391,26,368,2022-04-01T08:31:00.560
"DAMAN AND DIU",25,DAMAN,453,1023,847,48,20,108,2022-04-01T08:31:01.043
DELHI,7,"NORTH WEST",107,17018,14468,1018,45,1487,2022-04-01T08:31:01.247
DELHI,7,"SOUTH EAST",627,3172,2627,149,16,380,2022-04-01T08:31:01.247
"JAMMU AND KASHMIR",1,ANANTNAG,36,258,232,1,3,22,2022-04-01T08:31:02.467
"JAMMU AND KASHMIR",1,BARAMULLA,32,660,634,8,0,18,2022-04-01T08:31:02.467
"JAMMU AND KASHMIR",1,"LEH LADAKH",37,58,12,1,45,0,2022-04-01T08:31:02.467
"JAMMU AND KASHMIR",1,REASI,609,95,86,5,2,2,2022-04-01T08:31:02.467
"JAMMU AND KASHMIR",1,SAMBA,610,133,100,25,1,7,2022-04-01T08:31:02.467
PUDUCHERRY,34,PONDICHERRY,599,6042,3014,358,14,2656,2022-04-01T08:31:03.077
"ANDHRA PRADESH",28,CHITOOR,511,19524,8559,3426,915,6624,2022-04-01T08:30:11.140
"ANDHRA PRADESH",28,"SPSR NELLORE",518,48558,8359,14964,4450,20785,2022-04-01T08:30:11.140
"ANDHRA PRADESH",28,VIZIANAGARAM,513,12831,3758,1547,1734,5792,2022-04-01T08:30:11.140
"ANDHRA PRADESH",28,"WEST GODAVARI",505,18561,9093,2655,177,6636,2022-04-01T08:30:11.140
"ARUNACHAL PRADESH",12,ANJAW,628,2,0,0,2,0,2022-04-01T08:30:12.940
"ARUNACHAL PRADESH",12,"EAST KAMENG",260,16,2,3,9,2,2022-04-01T08:30:12.940
"ARUNACHAL PRADESH",12,LOHIT,268,53,22,1,20,10,2022-04-01T08:30:12.940
"ARUNACHAL PRADESH",12,"UPPER SIANG",266,10,1,0,9,0,2022-04-01T08:30:12.940
"ARUNACHAL PRADESH",12,"KRA DAADI",722,1,0,0,1,0,2022-04-01T08:30:12.940
"ARUNACHAL PRADESH",12,LONGDING,630,3,2,0,1,0,2022-04-01T08:30:12.940
"ARUNACHAL PRADESH",12,"PAPUM PARE",261,418,109,10,288,11,2022-04-01T08:30:12.940
"ARUNACHAL PRADESH",12,TIRAP,270,8,0,2,6,0,2022-04-01T08:30:12.940
ASSAM,18,BAKSA,651,143,44,8,80,11,2022-04-01T08:30:13.143
ASSAM,18,KARBI-ANGELONG,325,206,84,21,46,55,2022-04-01T08:30:13.143
ASSAM,18,MAJULI,728,6,0,0,2,4,2022-04-01T08:30:13.143
ASSAM,18,NAGAON,316,881,665,68,5,143,2022-04-01T08:30:13.143
ASSAM,18,SONITPUR,317,609,354,45,33,177,2022-04-01T08:30:13.143
BIHAR,10,ARARIA,223,38619,6123,3961,1453,27082,2022-04-01T08:30:13.457
BIHAR,10,BHAGALPUR,238,16183,6611,1397,415,7760,2022-04-01T08:30:13.457
BIHAR,10,BUXAR,246,3749,1223,474,89,1963,2022-04-01T08:30:13.457
BIHAR,10,KHAGARIA,237,10154,2249,1214,354,6337,2022-04-01T08:30:13.457
BIHAR,10,LAKHISARAI,241,6095,1593,873,104,3525,2022-04-01T08:30:13.457
BIHAR,10,NALANDA,243,15120,2931,4273,505,7411,2022-04-01T08:30:13.457
BIHAR,10,PATNA,244,45972,17679,6316,1320,20657,2022-04-01T08:30:13.457
BIHAR,10,SARAN,233,15213,4628,2296,478,7811,2022-04-01T08:30:13.457
BIHAR,10,SIWAN,232,5850,2272,401,274,2903,2022-04-01T08:30:13.457
CHHATTISGARH,22,BEMETARA,675,1292,330,115,25,822,2022-04-01T08:30:17.817
CHHATTISGARH,22,BILASPUR,372,5961,2347,722,603,2289,2022-04-01T08:30:17.817
CHHATTISGARH,22,DURG,375,7660,4172,456,172,2860,2022-04-01T08:30:17.817
CHHATTISGARH,22,JANJGIR-CHAMPA,371,2752,702,568,111,1371,2022-04-01T08:30:17.817
GUJARAT,24,AHMADABAD,433,105552,91923,3331,567,9731,2022-04-01T08:30:18.630
GUJARAT,24,DANG,449,48,31,3,8,6,2022-04-01T08:30:18.630
GUJARAT,24,GANDHINAGAR,432,8573,6428,437,85,1623,2022-04-01T08:30:18.630
GUJARAT,24,"GIR SOMNATH",659,1468,750,103,12,603,2022-04-01T08:30:18.630
GUJARAT,24,JUNAGADH,438,4033,2894,199,48,892,2022-04-01T08:30:18.630
GUJARAT,24,KHEDA,442,2509,2082,108,14,305,2022-04-01T08:30:18.630
HARYANA,6,JIND,96,4992,3655,454,6,877,2022-04-01T08:30:22.300
HARYANA,6,KARNAL,93,9054,7186,680,14,1174,2022-04-01T08:30:22.300
HARYANA,6,PALWAL,684,2175,1544,254,10,367,2022-04-01T08:30:22.300
HARYANA,6,PANCHKULA,88,3670,3187,177,3,303,2022-04-01T08:30:22.300
HARYANA,6,PANIPAT,94,9943,6867,986,35,2055,2022-04-01T08:30:22.300
HARYANA,6,YAMUNANAGAR,90,5802,4473,439,8,882,2022-04-01T08:30:22.300
"HIMACHAL PRADESH",2,HAMIRPUR,50,345,267,55,1,22,2022-04-01T08:30:23.503
"HIMACHAL PRADESH",2,SIRMAUR,54,452,331,65,1,55,2022-04-01T08:30:23.503
"HIMACHAL PRADESH",2,UNA,51,1014,638,210,9,157,2022-04-01T08:30:23.503
JHARKHAND,20,"BOKARO ",348,10083,5799,588,253,3443,2022-04-01T08:30:23.777
JHARKHAND,20,GIRIDIH,355,8938,3998,476,138,4326,2022-04-01T08:30:23.777
JHARKHAND,20,JAMTARA,359,639,230,28,26,355,2022-04-01T08:30:23.777
JHARKHAND,20,"PAKUR ",364,1191,596,27,52,516,2022-04-01T08:30:23.777
JHARKHAND,20,PALAMU,365,3159,1056,358,120,1625,2022-04-01T08:30:23.777
JHARKHAND,20,"SIMDEGA ",623,388,134,19,90,145,2022-04-01T08:30:23.777
JHARKHAND,20,"WEST SINGHBHUM",624,2180,1186,62,411,521,2022-04-01T08:30:23.777
KARNATAKA,29,RAMANAGARA,687,1741,1066,150,17,508,2022-04-01T08:30:24.790
KARNATAKA,29,SHIVAMOGGA,538,3112,1798,213,61,1040,2022-04-01T08:30:24.790
KARNATAKA,29,TUMAKURU,541,3366,2171,269,118,808,2022-04-01T08:30:24.790
KARNATAKA,29,YADGIR,688,1150,538,145,60,407,2022-04-01T08:30:24.790
KERALA,32,ALAPPUZHA,564,4402,2662,159,7,1574,2022-04-01T08:30:26.777
KERALA,32,ERNAKULAM,561,14360,9975,338,18,4029,2022-04-01T08:30:26.777
KERALA,32,KOZHIKODE,557,3215,1561,92,4,1558,2022-04-01T08:30:26.777
KERALA,32,PALAKKAD,559,3212,1703,160,10,1339,2022-04-01T08:30:26.777
KERALA,32,PATHANAMTHIPTA,565,2110,1540,111,8,451,2022-04-01T08:30:26.777
"MADHYA PRADESH",23,"AGAR MALWA",689,4718,1025,713,55,2925,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,ANUPPUR,691,7269,1974,757,2024,2514,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,BHIND,384,10734,5283,2094,104,3253,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,BHOPAL,413,29350,18517,1867,440,8526,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,DINDORI,694,6328,575,456,2775,2522,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,"EAST NIMAR",410,9566,5013,619,571,3363,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,HARDA,417,6513,3010,634,463,2406,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,HOSHANGABAD,418,13586,5195,1207,282,6902,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,KATNI,419,13114,7475,1299,1174,3166,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,KHARGONE,408,10628,3409,811,829,5579,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,MANDLA,423,6003,963,679,1691,2670,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,RAJGARH,411,9415,1948,1410,218,5839,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,SEONI,425,17143,2762,3930,4297,6154,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,SHAHDOL,397,8839,4437,769,1503,2130,2022-04-01T08:30:27.603
"MADHYA PRADESH",23,SIDHI,398,10633,4739,1206,1190,3498,2022-04-01T08:30:27.603
MAHARASHTRA,27,AMRAVATI,461,14618,5396,1766,302,7154,2022-04-01T08:30:32.040
MAHARASHTRA,27,HINGOLI,470,5591,3242,635,160,1554,2022-04-01T08:30:32.040
MAHARASHTRA,27,JALGAON,457,29132,14726,1710,547,12149,2022-04-01T08:30:32.040
MAHARASHTRA,27,NAGPUR,463,71581,33453,9881,2283,25964,2022-04-01T08:30:32.040
MAHARASHTRA,27,NANDURBAR,455,3134,1454,173,432,1075,2022-04-01T08:30:32.040
MAHARASHTRA,27,RATNAGIRI,486,11324,6684,611,89,3940,2022-04-01T08:30:32.040
MAHARASHTRA,27,SANGLI,489,24695,17071,1769,189,5666,2022-04-01T08:30:32.040
MANIPUR,14,"IMPHAL EAST",285,4596,3827,43,187,539,2022-04-01T08:30:40.870
MANIPUR,14,TAMENGLONG,280,96,12,1,82,1,2022-04-01T08:30:40.870
MANIPUR,14,UKHRUL,286,440,26,1,410,3,2022-04-01T08:30:40.870
MIZORAM,15,CHAMPHAI,291,174,19,0,154,1,2022-04-01T08:30:41.433
MIZORAM,15,MAMIT,288,36,3,0,33,0,2022-04-01T08:30:41.433
NAGALAND,13,PHEK,278,13,8,0,4,1,2022-04-01T08:30:41.620
ODISHA,21,BALESHWAR,8,23012,9422,4565,1128,7897,2022-04-01T08:30:41.810
ODISHA,21,BOUDH,22,624,200,75,25,324,2022-04-01T08:30:41.810
ODISHA,21,JAGATSINGHPUR,11,1807,1516,95,2,194,2022-04-01T08:30:41.810
ODISHA,21,KANDHAMAL,21,787,407,152,62,166,2022-04-01T08:30:41.810
ODISHA,21,KENDUJHAR,6,2250,1764,52,44,390,2022-04-01T08:30:41.810
ODISHA,21,"MALKANGIRI  ",30,525,232,225,41,27,2022-04-01T08:30:41.810
ODISHA,21,NABARANGPUR,28,447,232,89,66,60,2022-04-01T08:30:41.810
PUNJAB,3,BARNALA,58,2453,1899,328,3,223,2022-04-01T08:30:42.667
PUNJAB,3,FAZILKA,62,3198,2206,466,8,518,2022-04-01T08:30:42.667
PUNJAB,3,JALANDHAR,65,16197,12610,2627,23,937,2022-04-01T08:30:42.667
RAJASTHAN,8,ALWAR,121,15354,7827,988,393,6146,2022-04-01T08:30:43.933
RAJASTHAN,8,BHARATPUR,122,5384,2442,831,83,2028,2022-04-01T08:30:43.933
RAJASTHAN,8,BHILWARA,139,16921,10151,1080,206,5484,2022-04-01T08:30:43.933
RAJASTHAN,8,BUNDI,138,2790,1184,229,223,1154,2022-04-01T08:30:43.933
RAJASTHAN,8,JHUNJHUNU,120,6412,1911,547,89,3865,2022-04-01T08:30:43.933
RAJASTHAN,8,NAGAUR,129,10741,3657,784,49,6251,2022-04-01T08:30:43.933
RAJASTHAN,8,PALI,135,7127,2657,776,62,3632,2022-04-01T08:30:43.933
SIKKIM,11,"NORTH DISTRICT",255,18,3,0,14,1,2022-04-01T08:30:46.963
SIKKIM,11,"SOUTH DISTRICT",256,111,56,2,16,37,2022-04-01T08:30:46.963
"TAMIL NADU",33,KRISHNAGIRI,579,11768,7742,439,14,3573,2022-04-01T08:30:47.153
"TAMIL NADU",33,PUDUKKOTTAI,592,5588,2963,401,9,2215,2022-04-01T08:30:47.153
"TAMIL NADU",33,TUTICORIN,595,12929,6303,999,26,5601,2022-04-01T08:30:47.153
"TAMIL NADU",33,VELLORE,571,13599,7579,1359,74,4587,2022-04-01T08:30:47.153
TELANGANA,36,"JOGULAMBA GADWAL",704,866,395,229,18,224,2022-04-01T08:30:52.183
TELANGANA,36,KARIMNAGAR,492,16270,5902,3722,532,6114,2022-04-01T08:30:52.183
TELANGANA,36,MAHABUBABAD,707,1330,216,157,752,205,2022-04-01T08:30:52.183
TELANGANA,36,MEDAK,493,3508,1085,1268,720,435,2022-04-01T08:30:52.183
TELANGANA,36,SANGAREDDY,714,2592,1194,582,214,602,2022-04-01T08:30:52.183
TRIPURA,16,DHALAI,298,209,81,28,55,45,2022-04-01T08:30:53.823
"UTTAR PRADESH",9,AMROHA,152,1506,707,126,6,667,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,BAHRAICH,196,11547,3516,1373,95,6563,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,BALLIA,209,2757,1215,181,51,1310,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,CHITRAKOOT,187,818,383,108,1,326,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,DEORIA,206,3969,1500,324,126,2019,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,ETAH,163,1644,663,216,4,761,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,ETAWAH,177,5482,1325,1085,45,3027,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,GONDA,199,9730,4444,863,39,4384,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,KASGANJ,637,939,447,170,10,312,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,LALITPUR,183,2235,590,437,24,1184,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,MIRZAPUR,215,14473,2293,3889,495,7796,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,MUZAFFARNAGAR,148,3961,2517,197,16,1231,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,PRAYAGRAJ,191,28653,8764,5656,169,14064,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,SAMBHAL,633,1143,554,100,4,485,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,SITAPUR,170,5816,2042,1380,65,2329,2022-04-01T08:30:54.043
"UTTAR PRADESH",9,SONBHADRA,216,12530,1708,2724,3296,4802,2022-04-01T08:30:54.043
UTTARAKHAND,5,NAINITAL,85,2402,1850,197,17,338,2022-04-01T08:30:58.467
UTTARAKHAND,5,"TEHRI GARHWAL",78,877,717,59,2,99,2022-04-01T08:30:58.467
"WEST BENGAL",19,ALIPURDUAR,638,2616,1102,714,577,223,2022-04-01T08:30:58.903
"WEST BENGAL",19,BANKURA,342,3133,2372,326,129,306,2022-04-01T08:30:58.903
"WEST BENGAL",19,Jhargram,732,162,99,14,13,36,2022-04-01T08:30:58.903
"WEST BENGAL",19,MURSHIDABAD,336,6939,5607,441,24,867,2022-04-01T08:30:58.903
"DADAR AND NAGAR HAVELI",26,"DADRA AND NAGAR HAVELLI",454,2645,2235,53,142,215,2022-04-01T08:31:00.840
DELHI,7,EAST,110,14810,12887,674,34,1215,2022-04-01T08:31:01.247
DELHI,7,NORTH,108,6258,5451,301,18,488,2022-04-01T08:31:01.247
DELHI,7,SHAHDARA,626,1260,1055,89,5,111,2022-04-01T08:31:01.247
"JAMMU AND KASHMIR",1,DODA,39,64,58,5,1,0,2022-04-01T08:31:02.467
"JAMMU AND KASHMIR",1,PULWAMA,35,135,120,4,0,11,2022-04-01T08:31:02.467
"JAMMU AND KASHMIR",1,RAMBAN,608,50,43,3,2,2,2022-04-01T08:31:02.467
"JAMMU AND KASHMIR",1,SRINAGAR,33,1181,1154,8,5,14,2022-04-01T08:31:02.467
LADAKH,37,KARGIL,750,32,5,3,24,0,2022-04-01T08:31:02.717
PUDUCHERRY,34,YANAM,598,20,14,3,0,3,2022-04-01T08:31:03.077
"ANDHRA PRADESH",28,ANANTHAPUR,520,9826,4618,1151,574,3483,2022-04-01T08:30:11.140
"ANDHRA PRADESH",28,GUNTUR,509,14853,8841,2001,539,3472,2022-04-01T08:30:11.140
"ANDHRA PRADESH",28,KURNOOL,506,9739,4587,2312,265,2575,2022-04-01T08:30:11.140
"ANDHRA PRADESH",28,PRAKASAM,510,32919,9417,9581,984,12937,2022-04-01T08:30:11.140
