StateName,state_id,DistrictName,DISTRICT_ID,TotalUAM,General,SC,ST,OBC,_CreatedDate
ODISHA,21,ANGUL,15,931,512,63,34,322,NA
ODISHA,21,BALANGIR,24,854,467,94,25,268,NA
ODISHA,21,BALESHWAR,8,4158,2062,835,57,1204,NA
ODISHA,21,BARGARH,1,790,484,43,15,248,NA
ODISHA,21,BHADRAK,9,1460,891,241,6,322,NA
ODISHA,21,BOUDH,22,1903,159,406,113,1225,NA
ODISHA,21,CUTTACK,12,7324,4715,843,27,1739,NA
ODISHA,21,DEOGARH,4,73,27,1,4,41,NA
ODISHA,21,DHENKANAL,14,835,558,35,6,236,NA
ODISHA,21,GAJAPATI,20,214,135,4,12,63,NA
ODISHA,21,GANJAM,19,3697,2321,329,22,1025,NA
ODISHA,21,JAGATSINGHPUR,11,597,449,66,1,81,NA
ODISHA,21,JAJAPUR,13,1222,899,60,13,250,NA
ODISHA,21,JHARSUGUDA,2,526,401,27,18,80,NA
ODISHA,21,KALAHANDI,26,522,302,38,13,169,NA
ODISHA,21,KANDHAMAL,21,268,124,49,33,62,NA
ODISHA,21,KENDRAPARA,10,718,488,98,3,129,NA
ODISHA,21,KENDUJHAR,6,609,329,31,36,213,NA
ODISHA,21,KHORDHA,17,7885,6395,764,83,643,NA
ODISHA,21,KORAPUT,29,675,507,71,33,64,NA
ODISHA,21,"MALKANGIRI  ",30,99,53,36,5,5,NA
ODISHA,21,MAYURBHANJ,7,1128,790,50,113,175,NA
ODISHA,21,NABARANGPUR,28,211,123,53,14,21,NA
ODISHA,21,NAYAGARH,16,735,386,54,4,291,NA
ODISHA,21,NUAPADA,25,138,78,10,9,41,NA
ODISHA,21,PURI,18,4414,3137,502,9,766,NA
ODISHA,21,RAYAGADA,27,649,379,73,41,156,NA
ODISHA,21,SAMBALPUR,3,907,762,31,12,102,NA
ODISHA,21,SONEPUR,23,426,161,23,7,235,NA
ODISHA,21,SUNDARGARH,5,2521,2030,92,180,219,NA
PUNJAB,3,AMRITSAR,57,5596,4967,202,3,424,NA
PUNJAB,3,BARNALA,58,1347,1073,113,4,157,NA
PUNJAB,3,BATHINDA,60,3782,3329,199,7,247,NA
PUNJAB,3,FARIDKOT,61,1382,1173,97,5,107,NA
PUNJAB,3,"FATEHGARH SAHIB",69,1741,1487,69,3,182,NA
PUNJAB,3,FAZILKA,62,1200,794,175,2,229,NA
PUNJAB,3,FIROZEPUR,63,1422,1103,116,1,202,NA
PUNJAB,3,GURDASPUR,59,1733,1379,142,1,211,NA
PUNJAB,3,HOSHIARPUR,64,2474,1854,391,2,227,NA
PUNJAB,3,JALANDHAR,65,11551,9497,1442,20,592,NA
PUNJAB,3,KAPURTHALA,66,2688,1975,439,2,272,NA
PUNJAB,3,LUDHIANA,67,35069,31873,1598,31,1567,NA
PUNJAB,3,MANSA,70,2133,1861,99,3,170,NA
PUNJAB,3,MOGA,71,2327,1865,167,4,291,NA
PUNJAB,3,PATHANKOT,615,413,321,45,0,47,NA
PUNJAB,3,PATIALA,616,6727,5061,1076,8,582,NA
PUNJAB,3,RUPNAGAR,617,874,670,69,1,134,NA
PUNJAB,3,SANGRUR,68,4566,3717,281,3,565,NA
PUNJAB,3,"SAS NAGAR",72,7178,6598,215,10,355,NA
PUNJAB,3,"SHAHID BHAGAT SINGH NAGAR",614,1458,986,286,4,182,NA
PUNJAB,3,"SRI MUKTSAR SAHIB",73,1436,1144,148,0,144,NA
PUNJAB,3,"TARN TARAN",618,1532,1092,324,3,113,NA
RAJASTHAN,8,AJMER,136,11431,6597,921,61,3852,NA
RAJASTHAN,8,ALWAR,121,11755,7611,558,257,3329,NA
RAJASTHAN,8,BANSWARA,612,1745,634,87,497,527,NA
RAJASTHAN,8,BARAN,145,1679,468,146,149,916,NA
RAJASTHAN,8,BARMER,132,6885,4573,303,70,1939,NA
RAJASTHAN,8,BHARATPUR,122,4363,2100,807,76,1380,NA
RAJASTHAN,8,BHILWARA,139,13263,8732,865,244,3422,NA
RAJASTHAN,8,BIKANER,118,9590,5505,344,26,3715,NA
RAJASTHAN,8,BUNDI,138,1737,575,157,124,881,NA
RAJASTHAN,8,CHITTORGARH,143,3424,2021,209,55,1139,NA
RAJASTHAN,8,CHURU,119,4020,1349,275,17,2379,NA
RAJASTHAN,8,DAUSA,126,4258,1513,385,511,1849,NA
RAJASTHAN,8,DHOLPUR,123,1420,818,131,19,452,NA
RAJASTHAN,8,DUNGARPUR,142,1423,630,55,156,582,NA
RAJASTHAN,8,GANGANAGAR,116,5660,2857,757,10,2036,NA
RAJASTHAN,8,HANUMANGARH,117,5869,1754,949,26,3140,NA
RAJASTHAN,8,JAIPUR,127,84064,55311,4064,1833,22856,NA
RAJASTHAN,8,JAISALMER,131,972,477,66,19,410,NA
RAJASTHAN,8,JALORE,133,2753,896,237,46,1574,NA
RAJASTHAN,8,JHALAWAR,146,1528,771,79,34,644,NA
RAJASTHAN,8,JHUNJHUNU,120,3412,964,237,39,2172,NA
RAJASTHAN,8,JODHPUR,130,22887,12083,1107,105,9592,NA
RAJASTHAN,8,KARAULI,124,1714,659,235,246,574,NA
RAJASTHAN,8,KOTA,144,7149,4622,439,159,1929,NA
RAJASTHAN,8,NAGAUR,129,7853,2674,497,42,4640,NA
RAJASTHAN,8,PALI,135,6445,2838,485,62,3060,NA
RAJASTHAN,8,PRATAPGARH,625,808,415,40,68,285,NA
RAJASTHAN,8,RAJSAMAND,140,3548,1844,200,78,1426,NA
RAJASTHAN,8,"SAWAI MADHOPUR",125,2010,721,189,334,766,NA
RAJASTHAN,8,SIKAR,128,6548,2158,486,69,3835,NA
RAJASTHAN,8,SIROHI,134,2697,1368,166,86,1077,NA
RAJASTHAN,8,TONK,137,1469,731,106,34,598,NA
RAJASTHAN,8,UDAIPUR,141,9605,6400,405,307,2493,NA
SIKKIM,11,"EAST DISTRICT",254,216,116,13,55,32,NA
SIKKIM,11,"NORTH DISTRICT",255,11,1,0,10,0,NA
SIKKIM,11,"SOUTH DISTRICT",256,63,37,2,11,13,NA
SIKKIM,11,"WEST DISTRICT",257,75,12,4,54,5,NA
"TAMIL NADU",33,ARIYALUR,584,1386,501,104,4,777,NA
"TAMIL NADU",33,CHENNAI,569,48320,33597,2211,82,12430,NA
"TAMIL NADU",33,COIMBATORE,695,56418,34974,1295,76,20073,NA
"TAMIL NADU",33,CUDDALORE,585,8159,2769,733,13,4644,NA
"TAMIL NADU",33,DHARMAPURI,572,7928,2213,357,56,5302,NA
"TAMIL NADU",33,DINDIGUL,580,9884,5038,489,27,4330,NA
"TAMIL NADU",33,ERODE,577,30845,16264,593,25,13963,NA
"TAMIL NADU",33,KANCHIPURAM,570,22703,12256,1786,86,8575,NA
"TAMIL NADU",33,KANNIYAKUMARI,597,12288,4936,242,13,7097,NA
"TAMIL NADU",33,KARUR,581,7083,3481,278,9,3315,NA
"TAMIL NADU",33,KRISHNAGIRI,579,13177,7048,497,31,5601,NA
"TAMIL NADU",33,MADURAI,591,24354,12346,643,61,11304,NA
"TAMIL NADU",33,NAGAPATTINAM,586,2860,1201,180,7,1472,NA
"TAMIL NADU",33,NAMAKKAL,576,14673,8152,447,53,6021,NA
"TAMIL NADU",33,PERAMBALUR,583,1129,424,118,5,582,NA
"TAMIL NADU",33,PUDUKKOTTAI,592,4329,2131,251,6,1941,NA
"TAMIL NADU",33,RAMANATHAPURAM,594,2147,1096,243,1,807,NA
"TAMIL NADU",33,SALEM,575,45156,26829,1236,185,16906,NA
"TAMIL NADU",33,SIVAGANGA,590,3311,1344,220,2,1745,NA
"TAMIL NADU",33,THANJAVUR,588,5995,3046,252,13,2684,NA
"TAMIL NADU",33,"THE NILGIRISH",578,1134,517,171,127,319,NA
"TAMIL NADU",33,THENI,696,4800,2092,228,5,2475,NA
"TAMIL NADU",33,THIRUVALLUR,568,22037,12288,1677,68,8004,NA
"TAMIL NADU",33,THIRUVARUR,587,1937,892,151,7,887,NA
"TAMIL NADU",33,TIRUCHIRAPPALLI,582,9945,4899,570,68,4408,NA
"TAMIL NADU",33,TIRUNELVELI,589,12306,4235,724,32,7315,NA
"TAMIL NADU",33,TIRUPPUR,596,68807,51334,733,59,16681,NA
"TAMIL NADU",33,TIRUVANNAMALAI,573,6617,2387,421,44,3765,NA
"TAMIL NADU",33,TUTICORIN,595,6449,2792,368,7,3282,NA
"TAMIL NADU",33,VELLORE,571,17935,9310,1250,59,7316,NA
"TAMIL NADU",33,VILLUPURAM,574,8575,2894,635,37,5009,NA
"TAMIL NADU",33,VIRUDHUNAGAR,593,17594,8629,742,25,8198,NA
TELANGANA,36,ADILABAD,490,931,451,132,83,265,NA
TELANGANA,36,"BHADRADRI KOTHAGUDEM",700,501,230,64,71,136,NA
TELANGANA,36,HYDERABAD,494,20885,15873,1046,187,3779,NA
TELANGANA,36,Jagitial,701,1048,318,43,6,681,NA
TELANGANA,36,JANGOAN,702,217,73,45,25,74,NA
TELANGANA,36,"JAYASHANKAR BHUPALAPALLY",703,313,157,36,22,98,NA
TELANGANA,36,"JOGULAMBA GADWAL",704,308,112,40,0,156,NA
TELANGANA,36,KAMAREDDY,705,363,161,27,24,151,NA
TELANGANA,36,KARIMNAGAR,492,5629,2531,426,63,2609,NA
TELANGANA,36,KHAMMAM,499,2520,1033,335,641,511,NA
TELANGANA,36,"KOMARAM BHEEM ASIFABAD",706,164,78,17,15,54,NA
TELANGANA,36,MAHABUBABAD,707,235,91,12,53,79,NA
TELANGANA,36,MAHABUBNAGAR,496,7029,1518,1008,461,4042,NA
TELANGANA,36,MANCHERIAL,708,505,212,84,9,200,NA
TELANGANA,36,MEDAK,493,2755,1889,237,75,554,NA
TELANGANA,36,"MEDCHAL MALKAJGIRI",709,15738,10372,1174,252,3940,NA
TELANGANA,36,NAGARKURNOOL,710,340,137,31,41,131,NA
TELANGANA,36,NALGONDA,497,4887,1590,615,383,2299,NA
TELANGANA,36,Nirmal,711,237,114,11,8,104,NA
TELANGANA,36,NIZAMABAD,491,2333,1135,108,56,1034,NA
TELANGANA,36,PEDDAPALLI,712,1247,446,75,6,720,NA
TELANGANA,36,"RAJANNA SIRCILLA",713,1702,508,45,6,1143,NA
TELANGANA,36,"RANGA REDDI",495,23940,15677,1792,734,5737,NA
TELANGANA,36,SANGAREDDY,714,2253,1477,151,37,588,NA
TELANGANA,36,SIDDIPET,715,886,437,66,11,372,NA
TELANGANA,36,SURYAPET,716,851,350,89,57,355,NA
TELANGANA,36,VIKARABAD,717,368,216,29,29,94,NA
TELANGANA,36,WANAPARTHY,718,376,139,35,29,173,NA
TELANGANA,36,WARANGAL,498,3234,795,555,321,1563,NA
TELANGANA,36,"WARANGAL RURAL",721,654,211,84,48,311,NA
TELANGANA,36,"WARANGAL URBAN",720,3106,1143,328,78,1557,NA
TELANGANA,36,"YADADRI BHUVANAGIRI",719,1340,424,83,39,794,NA
TRIPURA,16,DHALAI,298,230,46,22,139,23,NA
TRIPURA,16,GOMATI,647,206,131,25,17,33,NA
TRIPURA,16,KHOWAI,648,255,55,32,86,82,NA
TRIPURA,16,"NORTH TRIPURA",299,441,199,23,155,64,NA
TRIPURA,16,SEPAHIJALA,649,164,80,38,10,36,NA
TRIPURA,16,"SOUTH TRIPURA",297,264,118,17,101,28,NA
TRIPURA,16,UNAKOTI,650,249,97,30,85,37,NA
TRIPURA,16,"WEST TRIPURA",296,1435,725,193,159,358,NA
"UTTAR PRADESH",9,AGRA,161,38203,15892,7746,1543,13022,NA
"UTTAR PRADESH",9,ALIGARH,158,8397,4290,1267,163,2677,NA
"UTTAR PRADESH",9,"AMBEDAKAR NAGAR",194,2284,562,258,11,1453,NA
"UTTAR PRADESH",9,AMETHI,632,1051,661,77,2,311,NA
"UTTAR PRADESH",9,AMROHA,152,2650,931,196,16,1507,NA
"UTTAR PRADESH",9,AURAIYA,178,1951,745,254,41,911,NA
"UTTAR PRADESH",9,AZAMGARH,207,3521,1118,726,20,1657,NA
"UTTAR PRADESH",9,BAGHPAT,154,1879,1040,48,3,788,NA
"UTTAR PRADESH",9,BAHRAICH,196,9457,2205,1217,140,5895,NA
"UTTAR PRADESH",9,BALLIA,209,1729,743,121,31,834,NA
"UTTAR PRADESH",9,BALRAMPUR,198,735,407,33,8,287,NA
"UTTAR PRADESH",9,BANDA,186,1779,665,378,10,726,NA
"UTTAR PRADESH",9,BARABANKI,192,10472,1933,2723,204,5612,NA
"UTTAR PRADESH",9,BAREILLY,166,9911,5784,319,28,3780,NA
"UTTAR PRADESH",9,BASTI,201,1691,679,207,9,796,NA
"UTTAR PRADESH",9,BHADOHI,214,6334,1749,1250,58,3277,NA
"UTTAR PRADESH",9,BIJNOR,149,2309,1434,116,3,756,NA
"UTTAR PRADESH",9,BUDAUN,165,1427,716,139,4,568,NA
"UTTAR PRADESH",9,BULANDSHAHAR,157,4598,2604,514,14,1466,NA
"UTTAR PRADESH",9,CHANDAULI,212,3244,1044,674,34,1492,NA
"UTTAR PRADESH",9,CHITRAKOOT,187,3554,940,1188,19,1407,NA
"UTTAR PRADESH",9,DEORIA,206,2368,839,290,67,1172,NA
"UTTAR PRADESH",9,ETAH,163,1622,461,290,9,862,NA
"UTTAR PRADESH",9,ETAWAH,177,4080,1229,783,37,2031,NA
"UTTAR PRADESH",9,FAIZABAD,193,1937,1024,106,3,804,NA
"UTTAR PRADESH",9,FARRUKHABAD,175,2111,1431,64,3,613,NA
"UTTAR PRADESH",9,FATEHPUR,188,3068,899,646,48,1475,NA
"UTTAR PRADESH",9,FIROZABAD,162,5970,2500,1100,28,2342,NA
"UTTAR PRADESH",9,"GAUTAM BUDDHA NAGAR",156,17808,15504,375,102,1827,NA
"UTTAR PRADESH",9,GHAZIABAD,155,19225,15370,672,50,3133,NA
"UTTAR PRADESH",9,GHAZIPUR,211,4806,1192,864,60,2690,NA
"UTTAR PRADESH",9,GONDA,199,4230,2053,388,16,1773,NA
"UTTAR PRADESH",9,GORAKHAPUR,204,4839,2175,527,22,2115,NA
"UTTAR PRADESH",9,HAMIRPUR,184,778,215,110,8,445,NA
"UTTAR PRADESH",9,HAPUR,697,3059,2210,213,1,635,NA
"UTTAR PRADESH",9,HARDOI,171,1965,1205,185,7,568,NA
"UTTAR PRADESH",9,HATHRAS,159,9279,2747,2595,128,3809,NA
"UTTAR PRADESH",9,JALAUN,181,1034,399,192,6,437,NA
"UTTAR PRADESH",9,JAUNPUR,210,13563,2775,4426,95,6267,NA
"UTTAR PRADESH",9,JHANSI,182,3109,1187,618,18,1286,NA
"UTTAR PRADESH",9,KANNAUJ,176,1928,811,205,42,870,NA
"UTTAR PRADESH",9,"KANPUR DEHAT",634,1502,815,157,7,523,NA
"UTTAR PRADESH",9,"KANPUR NAGAR",179,21296,16598,809,54,3835,NA
"UTTAR PRADESH",9,KASGANJ,637,1375,520,355,12,488,NA
"UTTAR PRADESH",9,KAUSHAMBI,190,733,411,77,11,234,NA
"UTTAR PRADESH",9,KUSHINAGAR,205,1738,444,235,12,1047,NA
"UTTAR PRADESH",9,"LAKHIMPUR KHERI",169,2235,1073,205,99,858,NA
"UTTAR PRADESH",9,LALITPUR,183,1413,399,343,8,663,NA
"UTTAR PRADESH",9,LUCKNOW,173,13815,10043,740,46,2986,NA
"UTTAR PRADESH",9,MAHARAJGANJ,203,2734,487,427,123,1697,NA
"UTTAR PRADESH",9,MAHOBA,185,505,280,47,2,176,NA
"UTTAR PRADESH",9,MAINPURI,164,1711,512,238,9,952,NA
"UTTAR PRADESH",9,MATHURA,160,19474,8653,3119,547,7155,NA
"UTTAR PRADESH",9,MAU,208,1961,533,199,13,1216,NA
"UTTAR PRADESH",9,MEERUT,153,21635,13520,834,36,7245,NA
"UTTAR PRADESH",9,MIRZAPUR,215,13270,2205,3852,446,6767,NA
"UTTAR PRADESH",9,MORADABAD,150,13630,8124,343,24,5139,NA
"UTTAR PRADESH",9,MUZAFFARNAGAR,148,5320,3582,173,8,1557,NA
"UTTAR PRADESH",9,PILIBHIT,167,1588,635,133,6,814,NA
"UTTAR PRADESH",9,PRATAPGARH,189,2250,1102,262,6,880,NA
"UTTAR PRADESH",9,PRAYAGRAJ,191,25529,6267,6668,206,12388,NA
"UTTAR PRADESH",9,"RAE BARELI",174,1640,909,207,8,516,NA
"UTTAR PRADESH",9,RAMPUR,151,4205,3499,124,1,581,NA
"UTTAR PRADESH",9,SAHARANPUR,147,8310,4026,551,22,3711,NA
"UTTAR PRADESH",9,SAMBHAL,633,1625,834,184,4,603,NA
"UTTAR PRADESH",9,"SANT KABEER NAGAR",202,2538,936,526,7,1069,NA
"UTTAR PRADESH",9,SHAHJAHANPUR,168,1423,836,103,4,480,NA
"UTTAR PRADESH",9,SHAMLI,180,1874,1071,73,5,725,NA
"UTTAR PRADESH",9,SHRAVASTI,197,413,178,69,3,163,NA
"UTTAR PRADESH",9,SIDDHARTHNAGAR,200,3654,1214,703,21,1716,NA
"UTTAR PRADESH",9,SITAPUR,170,3223,881,730,39,1573,NA
"UTTAR PRADESH",9,SONBHADRA,216,12542,1032,2541,4732,4237,NA
"UTTAR PRADESH",9,SULTANPUR,195,2053,912,323,42,776,NA
"UTTAR PRADESH",9,UNNAO,172,2404,1589,165,3,647,NA
"UTTAR PRADESH",9,VARANASI,213,14477,6113,603,162,7599,NA
UTTARAKHAND,5,ALMORA,83,403,325,60,5,13,NA
UTTARAKHAND,5,BAGESHWAR,82,410,251,117,23,19,NA
UTTARAKHAND,5,CHAMOLI,76,379,263,54,51,11,NA
UTTARAKHAND,5,CHAMPAWAT,84,352,252,53,6,41,NA
UTTARAKHAND,5,DEHRADUN,79,3735,3191,125,45,374,NA
UTTARAKHAND,5,HARIDWAR,87,4606,3339,202,11,1054,NA
UTTARAKHAND,5,NAINITAL,85,1350,1121,90,8,131,NA
UTTARAKHAND,5,"PAURI GARHWAL",80,3169,3042,62,0,65,NA
UTTARAKHAND,5,PITHORAGARH,81,534,306,137,51,40,NA
UTTARAKHAND,5,"RUDRA PRAYAG",77,274,214,42,0,18,NA
UTTARAKHAND,5,"TEHRI GARHWAL",78,522,422,56,3,41,NA
UTTARAKHAND,5,"UDHAM SINGH NAGAR",86,4837,3572,178,187,900,NA
UTTARAKHAND,5,UTTARKASHI,75,328,127,81,7,113,NA
"WEST BENGAL",19,ALIPURDUAR,638,5130,1602,1659,1698,171,NA
"WEST BENGAL",19,BANKURA,342,2632,1751,231,34,616,NA
"WEST BENGAL",19,BIRBHUM,337,4742,3384,758,87,513,NA
"WEST BENGAL",19,COOCHBEHAR,332,3790,1597,1748,151,294,NA
"WEST BENGAL",19,"DAKSHIN DINAJPUR",334,4319,3371,647,84,217,NA
"WEST BENGAL",19,DARJEELING,330,1437,1080,183,88,86,NA
"WEST BENGAL",19,"EAST MEDINIPUR",344,3537,3179,176,10,172,NA
"WEST BENGAL",19,HOOGHLY,341,5748,4771,411,37,529,NA
"WEST BENGAL",19,HOWRAH,345,11188,10667,248,19,254,NA
"WEST BENGAL",19,JALPAIGURI,331,1821,1265,300,184,72,NA
"WEST BENGAL",19,Jhargram,732,105,78,9,6,12,NA
"WEST BENGAL",19,KALIMPONG,733,40,22,3,7,8,NA
"WEST BENGAL",19,KOLKOTA,346,17600,16729,445,31,395,NA
"WEST BENGAL",19,MALDA,335,4192,3733,240,20,199,NA
"WEST BENGAL",19,MURSHIDABAD,336,3016,2395,264,9,348,NA
"WEST BENGAL",19,NADIA,339,4322,2988,808,52,474,NA
"WEST BENGAL",19,"NORTH 24 PRAGANAS",340,16818,13703,2099,95,921,NA
"WEST BENGAL",19,"PASCHIM BARDHAMAN",734,1588,1387,63,84,54,NA
"WEST BENGAL",19,"PURBA BARDHAMAN",338,6053,4853,694,98,408,NA
"WEST BENGAL",19,PURULIA,343,2169,1492,99,92,486,NA
"WEST BENGAL",19,"SOUTH 24 PRAGANAS",347,18602,13995,3242,64,1301,NA
"WEST BENGAL",19,"UTTAR DINAJPUR",639,962,710,156,12,84,NA
"WEST BENGAL",19,"WEST MEDINIPUR",333,4674,4192,211,78,193,NA
"ANDAMAN AND NICOBAR ISLANDS",35,NIKOBARS,603,43,38,0,3,2,NA
"ANDAMAN AND NICOBAR ISLANDS",35,"NORTH AND MIDDLE ANDAMAN",698,268,181,1,1,85,NA
"ANDAMAN AND NICOBAR ISLANDS",35,"SOUTH ANDAMANS",602,1687,1417,54,5,211,NA
CHANDIGARH,4,CHANDIGARH,74,4084,3747,140,10,187,NA
"DADAR AND NAGAR HAVELI",26,"DADRA AND NAGAR HAVELLI",454,2566,2411,29,21,105,NA
"DAMAN AND DIU",25,DAMAN,453,1920,1744,22,25,129,NA
"DAMAN AND DIU",25,DIU,452,45,36,0,1,8,NA
DELHI,7,CENTRAL,112,6607,5991,288,18,310,NA
DELHI,7,EAST,110,10846,9780,393,22,651,NA
DELHI,7,"NEW DELHI",111,7537,6944,182,8,403,NA
DELHI,7,NORTH,108,8397,7891,204,11,291,NA
DELHI,7,"NORTH EAST",109,5883,4885,343,22,633,NA
DELHI,7,"NORTH WEST",107,18944,17225,637,34,1048,NA
DELHI,7,SHAHDARA,626,1891,1740,51,4,96,NA
DELHI,7,"SOUTH ",115,9040,7935,374,36,695,NA
DELHI,7,"SOUTH EAST",627,1531,1302,64,6,159,NA
DELHI,7,"SOUTH WEST",114,6944,6038,274,49,583,NA
DELHI,7,WEST,113,13236,11782,658,32,764,NA
"JAMMU AND KASHMIR",1,ANANTNAG,36,115,105,4,0,6,NA
"JAMMU AND KASHMIR",1,BADGAM,34,135,128,2,0,5,NA
"JAMMU AND KASHMIR",1,BANDIPORA,604,25,22,0,2,1,NA
"JAMMU AND KASHMIR",1,BARAMULLA,32,135,120,2,1,12,NA
"JAMMU AND KASHMIR",1,DODA,39,21,17,2,1,1,NA
"JAMMU AND KASHMIR",1,GANDERBAL,605,88,79,2,3,4,NA
"JAMMU AND KASHMIR",1,JAMMU,43,1330,1240,48,14,28,NA
"JAMMU AND KASHMIR",1,KARGIL,38,23,4,2,17,0,NA
"JAMMU AND KASHMIR",1,KATHUA,44,259,224,19,3,13,NA
"JAMMU AND KASHMIR",1,KISHTWAR,606,25,25,0,0,0,NA
"JAMMU AND KASHMIR",1,KULGAM,607,15,12,0,0,3,NA
"JAMMU AND KASHMIR",1,KUPWARA,31,20,19,0,0,1,NA
"JAMMU AND KASHMIR",1,"LEH LADAKH",37,35,13,0,22,0,NA
"JAMMU AND KASHMIR",1,POONCH,41,61,47,1,9,4,NA
"JAMMU AND KASHMIR",1,PULWAMA,35,85,78,4,1,2,NA
"JAMMU AND KASHMIR",1,RAJAURI,42,68,59,2,4,3,NA
"JAMMU AND KASHMIR",1,RAMBAN,608,26,25,0,0,1,NA
"JAMMU AND KASHMIR",1,REASI,609,19,12,2,3,2,NA
"JAMMU AND KASHMIR",1,SAMBA,610,399,373,16,1,9,NA
"JAMMU AND KASHMIR",1,SHOPIAN,611,16,14,0,0,2,NA
"JAMMU AND KASHMIR",1,SRINAGAR,33,658,631,6,2,19,NA
"JAMMU AND KASHMIR",1,UDHAMPUR,40,110,108,2,0,0,NA
LADAKH,37,KARGIL,750,38,4,0,34,0,NA
LADAKH,37,"LEH LADAKH",751,33,7,1,25,0,NA
LAKSHADWEEP,31,"LAKSHADWEEP DISTRICT",553,58,7,0,48,3,NA
PUDUCHERRY,34,KARAIKAL,601,417,153,26,0,238,NA
PUDUCHERRY,34,MAHE,600,25,9,0,0,16,NA
PUDUCHERRY,34,PONDICHERRY,599,4348,1706,298,4,2340,NA
PUDUCHERRY,34,YANAM,598,48,24,11,0,13,NA
